date,channel,campaign_name,campaign_id,dma_name,state,spend,impressions,clicks,video_views,video_25pct,video_50pct,video_75pct,video_completes,optimization_goal,age_target,audience_segment
2024-03-09,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,268.1,17966,438,10717,8457,5315,4238,2733,Conversions,13-17,Suburban Moms
2024-02-23,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,104.31,6353,152,3671,2595,2069,1572,1453,Traffic,35-44,Teen Daughters
2024-03-14,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,108.22,7478,220,4127,3105,2519,1870,1426,Video Views,13-17,Moms & Daughters
2023-02-12,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,93.26,5091,128,3005,2021,1643,1300,1219,Video Views,13-17,Moms & Daughters
2023-07-21,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,164.3,9597,271,3203,2587,2037,1569,1217,Traffic,35-44,Moms & Daughters
2023-02-03,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,52.94,3445,131,1800,1153,991,629,578,Conversions,25-34,Suburban Moms
2023-12-07,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,138.12,9403,146,5313,4469,3203,2847,1801,Video Views,18-24,Teen Daughters
2023-06-14,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,290.76,18370,621,10767,8148,5368,4535,3107,Conversions,25-34,Suburban Moms
2023-11-05,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,46.6,2185,69,1233,782,693,456,385,Traffic,13-17,Moms & Daughters
2023-02-12,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,302.31,12525,330,7512,6296,4569,3831,3416,Video Views,13-17,Teen Daughters
2023-02-18,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,71.29,3468,81,1972,1298,892,755,614,Conversions,25-34,Teen Daughters
2023-01-20,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,168.73,7080,131,2888,2106,1695,1184,1072,Conversions,25-34,Suburban Moms
2023-02-20,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,90.98,6008,192,2450,2064,1438,1142,878,Video Views,35-44,Teen Daughters
2023-11-07,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,163.56,10499,189,5853,4569,3792,2710,2020,Conversions,13-17,Moms & Daughters
2024-02-04,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,86.74,5887,231,2388,1497,948,690,447,Video Views,13-17,Teen Daughters
2023-07-25,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,155.77,9021,122,3015,1924,1176,896,750,Conversions,35-44,Moms & Daughters
2023-10-27,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,75.11,3945,153,1594,1104,791,514,362,Video Views,13-17,Moms & Daughters
2024-01-28,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,252.85,10357,198,5461,4626,4049,3493,2321,Conversions,35-44,Moms & Daughters
2023-11-26,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,383.95,18412,230,8006,5609,3466,2844,2698,Conversions,18-24,Moms & Daughters
2023-01-30,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,91.65,4450,97,1510,956,786,487,456,Conversions,13-17,Moms & Daughters
2023-02-09,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,113.34,5159,135,1556,977,664,446,354,Conversions,18-24,Moms & Daughters
2023-10-02,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,119.55,7751,294,3503,2294,1777,1370,1181,Video Views,13-17,Suburban Moms
2023-09-10,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,556.38,33842,892,17274,14199,8760,7269,4611,Conversions,13-17,Teen Daughters
2023-03-13,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,193.9,8324,329,4603,3996,3023,2635,1889,Traffic,25-34,Teen Daughters
2023-05-10,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,141.99,7377,110,2279,1886,1507,1142,752,Conversions,25-34,Teen Daughters
2023-04-20,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,83.84,4919,132,2771,2195,1937,1437,1052,Conversions,13-17,Teen Daughters
2023-02-02,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,145.49,6966,104,2684,2123,1854,1480,995,Video Views,35-44,Teen Daughters
2023-12-28,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,221.5,11657,189,4440,3494,2936,2295,1757,Conversions,25-34,Suburban Moms
2023-06-30,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,117.05,5653,107,2464,1859,1580,1241,758,Video Views,25-34,Teen Daughters
2023-04-24,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,40.8,1982,60,976,666,515,329,303,Conversions,35-44,Teen Daughters
2024-03-17,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,170.48,8957,146,3203,2109,1427,1266,1119,Conversions,18-24,Teen Daughters
2024-04-28,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,21.34,1131,18,477,416,282,240,156,Traffic,18-24,Teen Daughters
2023-11-22,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,485.88,29592,1011,11570,9746,6366,4363,4091,Video Views,25-34,Suburban Moms
2024-01-16,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,196.32,13673,505,7782,5707,4685,3349,2950,Conversions,35-44,Suburban Moms
2023-07-16,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,574.53,27139,330,11518,9168,6269,5157,4518,Traffic,35-44,Teen Daughters
2024-03-25,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,93.05,6250,83,2289,1411,954,769,554,Traffic,35-44,Teen Daughters
2023-09-01,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,73.65,4138,139,1326,1044,829,586,406,Conversions,25-34,Teen Daughters
2023-11-21,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,175.2,10503,390,5174,4399,2876,2184,1503,Video Views,35-44,Moms & Daughters
2023-05-22,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,80.8,5436,213,3199,2809,1876,1545,1173,Conversions,35-44,Moms & Daughters
2024-03-16,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,119.83,7042,250,4110,2746,1772,1522,975,Video Views,35-44,Teen Daughters
2023-01-06,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,104.69,5740,65,2771,2075,1535,1024,867,Video Views,13-17,Moms & Daughters
2023-06-03,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,324.67,17708,250,6068,4330,3386,2220,2059,Traffic,35-44,Suburban Moms
2023-06-28,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,213.7,9915,380,4261,2903,2337,2040,1720,Conversions,25-34,Moms & Daughters
2024-04-08,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,152.31,9827,178,3351,2570,1873,1292,837,Conversions,13-17,Moms & Daughters
2024-01-31,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,63.99,4006,124,1942,1223,873,703,436,Video Views,18-24,Moms & Daughters
2024-04-01,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,239.26,14622,524,6251,5481,3408,3059,1906,Traffic,13-17,Teen Daughters
2023-06-22,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,95.84,4443,109,1727,1494,1075,646,589,Traffic,13-17,Moms & Daughters
2023-09-16,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,318.38,22070,744,13076,10725,9260,8176,6702,Conversions,35-44,Moms & Daughters
2023-07-23,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,389.4,16342,631,7431,6622,5934,4853,3098,Conversions,18-24,Suburban Moms
2023-03-10,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,68.57,2886,107,1063,938,670,479,295,Traffic,13-17,Suburban Moms
2023-01-10,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,103.62,5365,164,2807,1843,1446,1007,687,Video Views,25-34,Moms & Daughters
2023-07-11,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,103.83,5887,160,2478,1783,1205,862,750,Video Views,18-24,Suburban Moms
2024-02-28,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,174.62,9692,208,3073,2321,1633,1192,913,Conversions,25-34,Moms & Daughters
2023-09-01,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,799.65,48946,616,21410,18165,15053,12607,8796,Conversions,18-24,Moms & Daughters
2023-05-23,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,62.65,3800,120,2148,1523,1004,712,551,Video Views,18-24,Teen Daughters
2024-06-05,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,40.43,1686,47,947,728,622,395,319,Conversions,25-34,Suburban Moms
2024-03-08,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,44.39,2028,34,884,590,526,431,260,Video Views,35-44,Teen Daughters
2023-12-11,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,121.66,5126,73,1801,1533,959,664,407,Traffic,18-24,Teen Daughters
2023-08-17,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,200.75,8788,142,3602,2399,1886,1624,1258,Conversions,13-17,Moms & Daughters
2023-03-22,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,205.37,10635,190,4764,3350,2688,2188,1718,Traffic,13-17,Moms & Daughters
2023-05-16,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,179.21,11871,162,6887,5977,4924,2995,1870,Traffic,35-44,Moms & Daughters
2023-02-11,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,213.29,10405,115,5119,3583,2718,1698,1241,Video Views,25-34,Teen Daughters
2024-05-13,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,171.34,8175,88,4541,3335,2461,1845,1744,Video Views,18-24,Moms & Daughters
2023-08-19,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,345.3,14795,157,6794,4124,3468,2459,1490,Traffic,13-17,Moms & Daughters
2023-02-07,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,83.24,5537,172,2856,2539,1812,1493,1278,Video Views,35-44,Teen Daughters
2023-11-24,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,394.31,15892,239,8199,6616,4413,3692,2364,Traffic,25-34,Suburban Moms
2023-05-03,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,124.55,7793,167,4035,3180,2215,1960,1596,Conversions,13-17,Moms & Daughters
2023-03-30,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,99.38,4682,133,2307,1663,1351,948,708,Traffic,13-17,Moms & Daughters
2023-09-29,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,34.77,2050,51,1178,1050,818,613,518,Conversions,13-17,Suburban Moms
2024-06-05,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,217.75,11767,260,6886,4799,3067,2024,1703,Video Views,35-44,Moms & Daughters
2023-05-20,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,126.87,8098,157,3846,2455,1674,1351,832,Traffic,35-44,Teen Daughters
2024-06-15,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,25.28,1596,32,835,670,548,358,250,Traffic,18-24,Suburban Moms
2024-04-18,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,61.8,3409,93,1201,989,643,528,439,Conversions,35-44,Moms & Daughters
2023-11-29,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,313.97,16596,392,8568,6815,5805,4920,3214,Traffic,13-17,Suburban Moms
2024-02-18,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,111.67,4673,150,1945,1603,1249,1085,1025,Video Views,35-44,Suburban Moms
2023-04-23,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,246.94,13342,507,5333,3805,2447,1883,1261,Video Views,13-17,Suburban Moms
2023-02-19,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,175.29,9752,272,4539,3087,2680,2134,1699,Conversions,13-17,Moms & Daughters
2024-01-11,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,94.17,5326,68,2886,2112,1797,1382,1138,Traffic,18-24,Moms & Daughters
2023-09-13,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,211.9,12037,259,6862,5188,3966,2605,2433,Video Views,25-34,Suburban Moms
2023-05-26,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,177.2,10477,390,3208,2304,1705,1347,1244,Traffic,35-44,Moms & Daughters
2023-01-14,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,116.02,5508,147,2533,2190,1469,1304,1048,Traffic,13-17,Moms & Daughters
2023-03-18,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,51.11,2588,102,1077,844,746,606,445,Traffic,18-24,Teen Daughters
2024-05-06,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,266.42,16133,183,9447,6210,5115,3431,2290,Traffic,18-24,Teen Daughters
2024-04-15,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,114.05,6288,82,2871,2340,2103,1359,862,Conversions,13-17,Moms & Daughters
2023-02-23,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,77.11,4204,108,1341,1138,814,597,557,Conversions,35-44,Moms & Daughters
2023-12-03,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,502.93,26310,899,14665,8924,6085,4351,2893,Conversions,25-34,Suburban Moms
2023-06-06,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,234.22,15426,459,7403,5673,4191,3432,2112,Traffic,35-44,Teen Daughters
2023-10-15,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,252.2,15181,469,8705,7670,5741,4105,3403,Conversions,35-44,Suburban Moms
2024-05-25,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,116.19,6382,239,3337,2910,2431,1491,1096,Conversions,13-17,Suburban Moms
2024-06-02,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,125.72,8251,300,3374,2975,1811,1423,1264,Traffic,13-17,Suburban Moms
2023-12-22,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,132.76,6264,85,3060,2186,1805,1579,1149,Conversions,35-44,Teen Daughters
2023-05-18,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,51.51,2284,55,1161,948,621,396,358,Conversions,18-24,Suburban Moms
2023-07-13,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,107.04,5602,214,2606,1808,1215,837,735,Traffic,18-24,Teen Daughters
2023-10-22,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,60.72,3714,76,2127,1277,1105,883,736,Traffic,25-34,Teen Daughters
2024-02-28,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,162.54,9747,370,3003,2533,2208,1356,1202,Conversions,25-34,Suburban Moms
2023-02-12,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,155.52,7848,201,3734,3155,2338,1433,892,Traffic,13-17,Suburban Moms
2024-06-30,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,177.67,8326,230,4563,4074,2832,2287,1948,Conversions,35-44,Suburban Moms
2024-02-16,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,207.25,9353,231,3777,3189,2860,1906,1440,Traffic,13-17,Moms & Daughters
2023-08-30,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,67.21,3273,119,1700,1500,1322,1049,915,Video Views,25-34,Suburban Moms
2024-05-14,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,94.39,6312,168,1986,1679,1374,1164,1058,Traffic,25-34,Teen Daughters
2024-04-10,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,189.84,12080,280,6908,4223,3556,2251,2063,Video Views,13-17,Moms & Daughters
2023-10-29,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,582.8,34720,1162,15529,13434,11191,7381,6834,Traffic,18-24,Moms & Daughters
2023-01-09,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,110.45,5720,172,1958,1402,973,723,640,Video Views,25-34,Teen Daughters
2023-04-29,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,134.84,8038,196,3620,2649,1678,1021,919,Video Views,18-24,Teen Daughters
2023-07-18,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,157.4,6759,213,4015,2868,1726,1237,753,Video Views,13-17,Moms & Daughters
2023-10-21,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,432.33,18422,595,6505,5379,3346,2867,2403,Traffic,18-24,Suburban Moms
2023-07-24,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,163.48,10633,194,5109,4456,3052,2212,1388,Video Views,18-24,Suburban Moms
2024-03-16,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,191.35,11291,294,4144,2683,1984,1433,1231,Traffic,13-17,Moms & Daughters
2023-11-25,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,402.58,24583,479,11330,6907,5849,4693,3597,Video Views,13-17,Moms & Daughters
2024-04-23,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,121.69,6224,128,3539,2243,1635,1356,1160,Conversions,18-24,Suburban Moms
2023-07-22,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,338.81,16515,213,8533,6579,5464,4851,3729,Conversions,35-44,Suburban Moms
2023-05-23,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,81.17,3619,58,1522,991,857,618,580,Video Views,13-17,Moms & Daughters
2024-01-17,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,248.77,12290,431,3965,2423,1726,1054,817,Video Views,25-34,Suburban Moms
2024-03-14,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,101.46,6119,161,3655,3103,2656,1928,1164,Conversions,18-24,Teen Daughters
2023-01-09,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,96.58,5000,71,2937,2502,1857,1665,1086,Conversions,13-17,Moms & Daughters
2024-04-29,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,112.48,4752,123,2520,2002,1600,1242,1177,Traffic,35-44,Moms & Daughters
2023-10-10,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,75.73,3727,38,1422,879,595,412,287,Conversions,18-24,Teen Daughters
2023-10-26,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,216.74,9292,277,4765,3290,2801,1849,1238,Video Views,13-17,Suburban Moms
2023-10-19,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,193.36,10756,153,3746,3189,2249,1889,1411,Traffic,35-44,Suburban Moms
2024-01-11,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,59.29,3484,105,1437,879,538,344,245,Video Views,35-44,Moms & Daughters
2023-03-19,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,130.0,6297,250,3512,2999,2144,1640,1021,Traffic,18-24,Teen Daughters
2023-06-20,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,130.64,7602,265,3895,2795,2130,1762,1168,Conversions,35-44,Moms & Daughters
2023-01-05,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,195.77,11237,215,4593,3259,2414,1842,1413,Traffic,13-17,Moms & Daughters
2023-12-25,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,281.08,19366,618,10297,7357,5542,4575,3627,Conversions,35-44,Moms & Daughters
2024-04-22,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,156.21,8816,166,4094,2766,2025,1624,1203,Conversions,35-44,Teen Daughters
2024-03-03,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,209.0,11869,301,5343,4575,3988,2592,1791,Conversions,18-24,Moms & Daughters
2023-04-20,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,236.47,12794,265,7156,5227,4390,3656,2212,Conversions,35-44,Teen Daughters
2023-10-14,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,97.89,5233,134,2737,1652,1404,1192,1072,Traffic,25-34,Suburban Moms
2023-06-14,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,207.91,14453,464,4378,3077,1926,1441,975,Video Views,13-17,Teen Daughters
2023-02-15,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,202.62,10058,146,5943,4394,3770,2809,2232,Video Views,35-44,Moms & Daughters
2023-11-03,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,53.5,3415,96,1658,1377,1136,832,540,Traffic,25-34,Teen Daughters
2023-02-19,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,218.74,14650,212,8509,6214,4578,3841,2753,Traffic,13-17,Teen Daughters
2023-03-22,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,206.84,14409,517,5692,3997,2430,1988,1727,Traffic,18-24,Teen Daughters
2023-05-25,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,161.79,10426,388,5063,4154,3483,2375,2238,Conversions,13-17,Moms & Daughters
2024-05-19,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,69.53,4579,114,2674,1902,1690,1035,923,Conversions,25-34,Teen Daughters
2024-01-11,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,82.86,4456,146,1784,1284,844,554,476,Video Views,35-44,Teen Daughters
2024-03-21,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,289.5,18867,649,7159,5582,4999,4419,4016,Conversions,35-44,Teen Daughters
2023-07-13,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,183.22,12654,250,6124,4019,3584,2644,1686,Conversions,25-34,Suburban Moms
2023-08-06,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,240.36,13003,505,7143,4442,3121,2085,1888,Video Views,18-24,Teen Daughters
2023-02-07,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,129.89,8566,141,4155,3134,2270,1968,1212,Video Views,35-44,Teen Daughters
2023-05-05,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,74.7,4530,126,2279,1368,857,538,362,Traffic,18-24,Moms & Daughters
2023-02-13,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,269.6,15294,391,8857,6641,4248,3344,2421,Traffic,18-24,Suburban Moms
2023-06-23,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,98.27,5752,111,2658,2186,1875,1576,1028,Traffic,13-17,Suburban Moms
2023-04-25,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,126.35,7962,260,3675,2757,2284,1887,1342,Video Views,18-24,Moms & Daughters
2024-03-30,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,241.04,13966,469,5487,4036,3052,1992,1824,Video Views,25-34,Teen Daughters
2023-07-09,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,358.18,14798,359,8260,6897,4275,3237,1984,Video Views,35-44,Teen Daughters
2023-04-03,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,91.54,5912,67,2202,1599,1076,750,487,Conversions,35-44,Suburban Moms
2024-02-17,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,81.36,3797,96,2249,1419,921,743,656,Traffic,25-34,Teen Daughters
2023-11-22,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,118.93,7291,81,2751,2271,2037,1246,950,Conversions,25-34,Teen Daughters
2024-01-01,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,43.47,2492,99,803,642,570,394,321,Video Views,13-17,Teen Daughters
2024-05-09,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,93.27,5350,115,2041,1415,1232,909,618,Video Views,13-17,Teen Daughters
2024-04-05,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,124.6,6846,161,4011,3318,2662,2295,1551,Video Views,25-34,Moms & Daughters
2023-02-02,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,159.63,10751,130,3698,2716,2110,1615,1107,Conversions,35-44,Moms & Daughters
2023-02-02,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,185.74,11960,169,3942,3430,2995,1994,1779,Video Views,13-17,Teen Daughters
2023-02-16,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,84.82,5010,70,2609,1696,1275,1128,879,Traffic,18-24,Teen Daughters
2024-01-20,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,119.5,6022,161,2312,1660,1369,932,730,Video Views,18-24,Teen Daughters
2023-02-10,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,147.86,7056,184,3836,2508,1721,1175,940,Traffic,18-24,Suburban Moms
2023-05-08,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,47.96,2040,36,927,732,458,360,264,Conversions,18-24,Moms & Daughters
2024-01-13,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,449.89,29747,573,14908,10443,6554,4765,3357,Traffic,35-44,Suburban Moms
2023-07-12,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,38.27,2049,62,871,713,607,408,355,Conversions,35-44,Suburban Moms
2023-10-05,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,79.05,3887,81,2260,1357,839,626,560,Video Views,13-17,Suburban Moms
2024-01-25,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,110.5,6075,199,2053,1609,1251,935,862,Conversions,13-17,Suburban Moms
2023-09-06,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,301.33,14972,202,6602,4111,2526,1907,1320,Video Views,35-44,Suburban Moms
2023-09-21,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,136.63,7293,210,3100,2479,1963,1408,907,Video Views,35-44,Teen Daughters
2024-01-12,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,53.28,3349,64,1395,1033,801,530,405,Traffic,18-24,Moms & Daughters
2023-06-07,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,176.89,10378,377,3534,2807,2252,1921,1307,Traffic,35-44,Moms & Daughters
2024-04-11,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,85.71,5778,183,2644,2299,1983,1644,1372,Conversions,18-24,Suburban Moms
2023-03-21,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,112.9,6630,208,3673,3182,1919,1581,1029,Traffic,18-24,Teen Daughters
2023-01-19,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,161.09,7528,186,2795,2143,1383,1142,919,Traffic,35-44,Teen Daughters
