date,channel,campaign_name,campaign_id,dma_name,state,spend,impressions,clicks,video_views,video_25pct,video_50pct,video_75pct,video_completes,optimization_goal,age_target,audience_segment
2023-12-24,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,75.67,5137,88,2511,2016,1719,1495,1141,Video Views,35-44,Teen Daughters
2023-09-22,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,265.59,12653,196,5751,4496,3334,2387,1572,Traffic,13-17,Suburban Moms
2023-08-11,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,67.01,3919,48,1580,1328,986,859,688,Conversions,35-44,Suburban Moms
2023-05-31,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,329.89,22801,703,13302,9244,6472,5542,3615,Traffic,35-44,Moms & Daughters
2023-08-03,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,322.11,13863,228,5923,5050,3416,3071,2224,Video Views,13-17,Teen Daughters
2023-02-05,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,198.73,12370,326,6993,5358,4074,2683,1765,Video Views,25-34,Moms & Daughters
2023-07-16,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,463.64,25481,956,11915,8060,4911,3442,2755,Traffic,35-44,Teen Daughters
2023-10-26,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,292.26,17281,537,9958,8400,6576,5245,3417,Conversions,35-44,Suburban Moms
2023-09-17,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,253.35,10468,408,6023,3842,2435,1854,1603,Conversions,13-17,Moms & Daughters
2024-01-13,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,136.91,8612,154,3318,2529,1868,1656,1146,Video Views,13-17,Moms & Daughters
2023-02-16,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,205.96,11916,311,7038,5245,3247,2485,2222,Traffic,35-44,Teen Daughters
2024-02-08,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,47.96,3029,90,1730,1506,961,836,654,Traffic,13-17,Moms & Daughters
2024-06-01,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,86.49,3660,69,1265,1126,785,587,417,Conversions,25-34,Suburban Moms
2023-10-24,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,524.58,31751,379,9901,6327,4899,3727,3465,Video Views,35-44,Moms & Daughters
2023-08-31,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,189.4,10441,172,3967,2583,1593,1251,1045,Video Views,18-24,Teen Daughters
2024-01-23,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,182.7,7501,163,3055,1923,1589,1217,826,Video Views,25-34,Teen Daughters
2023-03-12,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,200.89,12621,499,4469,3708,2601,1697,1268,Traffic,18-24,Suburban Moms
2023-02-09,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,50.07,2856,52,1263,884,684,592,473,Traffic,18-24,Moms & Daughters
2023-02-04,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,215.91,9796,213,5724,3676,3047,1927,1818,Video Views,18-24,Suburban Moms
2023-08-14,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,855.26,35506,393,15935,10589,6383,4396,3372,Traffic,13-17,Teen Daughters
2023-09-03,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,338.0,21136,316,9400,7595,5076,3161,2519,Traffic,13-17,Suburban Moms
2024-01-21,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,240.35,15912,306,4778,4263,2591,1673,1250,Traffic,13-17,Teen Daughters
2024-03-27,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,130.44,7885,188,2999,1895,1629,1406,880,Traffic,13-17,Moms & Daughters
2023-12-12,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,294.28,12395,127,4518,2807,1986,1453,1115,Conversions,13-17,Moms & Daughters
2023-04-18,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,224.63,14165,514,4690,3355,2794,2038,1459,Traffic,13-17,Suburban Moms
2023-08-29,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,506.72,28870,781,12960,10915,6714,5811,4679,Conversions,18-24,Moms & Daughters
2024-06-06,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,448.58,23096,614,12821,10080,6114,4227,3815,Conversions,13-17,Moms & Daughters
2024-06-30,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,144.29,6092,163,3007,2543,1576,1151,1006,Conversions,13-17,Moms & Daughters
2023-05-01,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,80.3,5373,56,2738,2427,1970,1769,1487,Traffic,25-34,Moms & Daughters
2023-02-22,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,525.68,28599,606,12811,9912,6509,5664,4734,Video Views,25-34,Suburban Moms
2023-02-22,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,33.66,1446,40,486,303,229,165,133,Video Views,18-24,Teen Daughters
2024-03-26,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,290.9,12744,161,7223,6356,5537,3981,2789,Conversions,18-24,Moms & Daughters
2023-05-04,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,136.2,6752,153,3023,2590,1960,1389,953,Traffic,25-34,Teen Daughters
2023-05-13,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,66.44,2922,111,1534,920,763,627,378,Video Views,35-44,Teen Daughters
2023-08-04,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,494.74,28382,966,13291,8229,6649,4110,3641,Video Views,25-34,Suburban Moms
2023-08-28,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,457.2,21005,279,11705,7403,4748,3199,2560,Traffic,25-34,Teen Daughters
2023-03-04,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,194.11,9300,96,4237,3312,2943,2286,1748,Video Views,25-34,Teen Daughters
2023-09-22,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,383.13,24339,941,12906,11472,8965,7877,6629,Conversions,35-44,Moms & Daughters
2024-02-13,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,243.97,10334,234,5662,3925,3257,2008,1481,Traffic,25-34,Teen Daughters
2024-01-11,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,213.86,9232,188,3622,2563,1791,1487,981,Conversions,13-17,Moms & Daughters
2024-01-03,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,103.29,5301,131,2232,1973,1492,931,647,Traffic,18-24,Teen Daughters
2024-02-09,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,235.07,12205,281,4191,2896,2124,1440,1325,Video Views,35-44,Teen Daughters
2024-06-24,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,302.13,18847,296,10605,9032,7552,5644,3453,Traffic,35-44,Moms & Daughters
2023-10-06,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,433.45,23216,464,10265,8073,6874,5121,3651,Conversions,25-34,Suburban Moms
2023-09-26,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,325.93,20925,220,12056,9043,6040,3629,2888,Conversions,25-34,Teen Daughters
2024-04-30,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,232.66,14978,290,8389,5676,4380,3538,2650,Conversions,35-44,Moms & Daughters
2023-10-02,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,291.08,19061,351,11167,9988,6685,5807,5279,Traffic,18-24,Suburban Moms
2023-03-07,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,330.4,20538,796,10342,7975,7047,5164,4181,Conversions,25-34,Moms & Daughters
2024-02-28,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,241.21,12692,322,6464,5389,3375,2518,1652,Video Views,18-24,Suburban Moms
2023-08-19,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,492.92,20255,237,6765,4370,3919,2756,1935,Conversions,13-17,Suburban Moms
2024-05-15,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,379.36,20374,784,8345,6528,5526,4830,3783,Video Views,35-44,Suburban Moms
2023-09-09,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,293.25,13217,183,6402,4283,3185,1959,1642,Video Views,25-34,Moms & Daughters
2024-01-13,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,237.34,11772,208,6123,4726,2934,1920,1253,Traffic,13-17,Moms & Daughters
2024-04-04,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,303.44,16298,429,7010,5901,4866,3382,2990,Conversions,18-24,Suburban Moms
2023-07-26,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,143.12,8124,154,4868,3513,2331,1838,1259,Video Views,25-34,Suburban Moms
2023-07-30,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,282.29,16425,343,6154,4750,4106,3104,2581,Traffic,35-44,Suburban Moms
2023-12-04,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,816.92,35266,473,19565,13173,10702,6450,4081,Conversions,25-34,Teen Daughters
2024-01-23,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,192.79,11574,182,6884,4496,3738,3328,2841,Traffic,18-24,Teen Daughters
2023-08-02,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,667.98,46592,783,17672,10875,9593,7068,5910,Conversions,25-34,Suburban Moms
2024-03-18,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,326.09,19948,697,8315,5978,3952,2734,1950,Conversions,25-34,Teen Daughters
2023-03-15,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,208.44,10307,270,3374,2711,2216,1971,1362,Conversions,25-34,Teen Daughters
2024-03-31,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,106.04,4746,189,1968,1473,888,690,492,Traffic,35-44,Suburban Moms
2023-07-09,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,275.96,14630,231,8487,5358,4387,3455,2179,Conversions,18-24,Suburban Moms
2023-03-01,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,390.21,17756,581,5443,4599,2778,2214,1611,Conversions,25-34,Suburban Moms
2024-06-24,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,89.25,3622,46,1193,953,666,487,454,Conversions,35-44,Suburban Moms
2024-03-01,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,38.29,2107,57,764,670,424,342,311,Video Views,35-44,Suburban Moms
2024-02-11,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,270.37,15713,260,7953,4878,4143,3210,1991,Traffic,35-44,Suburban Moms
2023-02-04,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,311.49,13187,509,4933,4231,2752,2356,1424,Conversions,35-44,Suburban Moms
2024-05-20,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,130.15,7802,143,3781,2998,2201,1617,1299,Video Views,13-17,Moms & Daughters
2023-11-19,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,147.49,7202,224,2957,2485,1615,1045,875,Conversions,25-34,Teen Daughters
2023-04-07,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,154.17,7900,268,4347,3004,2225,1918,1186,Traffic,18-24,Moms & Daughters
2023-08-25,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,535.07,36418,1159,14220,10039,7201,4387,4034,Video Views,35-44,Suburban Moms
2023-08-29,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,207.28,10030,248,3993,3003,2114,1898,1376,Video Views,18-24,Suburban Moms
2024-03-17,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,344.25,18307,722,6517,5435,3549,3034,2338,Video Views,25-34,Suburban Moms
2023-11-08,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,144.41,8092,93,4155,2755,2309,1600,1227,Video Views,35-44,Teen Daughters
2023-06-17,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,202.18,8654,159,3429,3053,2444,1778,1681,Traffic,18-24,Suburban Moms
2023-07-19,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,143.71,8808,276,4336,3222,2585,2151,2018,Conversions,13-17,Suburban Moms
2023-09-24,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,79.82,4926,123,2608,2240,1512,1216,988,Traffic,13-17,Teen Daughters
2024-06-03,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,323.85,15709,300,4829,4093,2466,1833,1135,Conversions,35-44,Teen Daughters
2023-03-02,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,91.26,4216,124,1791,1171,944,726,653,Conversions,25-34,Moms & Daughters
2023-01-02,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,202.61,12607,389,6438,4557,3135,2642,2334,Traffic,35-44,Suburban Moms
2024-04-15,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,384.08,15635,612,7571,6359,4896,3436,2417,Conversions,13-17,Teen Daughters
2023-06-17,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,222.93,9288,292,3064,1967,1274,1119,938,Conversions,25-34,Teen Daughters
2023-06-11,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,626.04,29383,1157,13195,11859,8857,5898,4586,Conversions,25-34,Teen Daughters
2023-12-03,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,1039.01,70257,1189,22649,20383,16456,14249,9266,Traffic,35-44,Teen Daughters
2023-12-23,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,253.44,14782,427,4921,3373,2328,1660,1155,Video Views,18-24,Teen Daughters
2023-02-20,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,436.98,26515,366,10792,8393,7139,4376,2988,Conversions,25-34,Moms & Daughters
2023-09-07,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,497.91,30015,767,16946,13054,8328,5913,4470,Video Views,13-17,Suburban Moms
2023-11-17,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,827.64,49530,1525,28233,22724,18823,12513,11504,Conversions,25-34,Moms & Daughters
2023-01-19,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,113.18,4690,97,2753,2065,1507,1111,747,Traffic,18-24,Moms & Daughters
2023-02-15,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,324.6,13842,310,7267,5871,5267,3599,2786,Video Views,25-34,Moms & Daughters
2024-05-21,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,248.95,16360,631,9098,7694,5227,3774,3268,Video Views,35-44,Moms & Daughters
2023-06-06,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,187.01,10999,158,4739,3774,3057,2625,1740,Conversions,25-34,Suburban Moms
2024-05-27,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,260.19,13572,409,4827,4185,3117,2581,2006,Traffic,18-24,Suburban Moms
2024-04-15,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,24.35,1384,19,559,346,284,245,150,Video Views,18-24,Moms & Daughters
2023-01-02,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,82.09,4143,131,2357,2041,1702,1349,849,Traffic,25-34,Suburban Moms
2023-07-03,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,176.13,11909,328,6357,5250,3556,2464,1891,Video Views,25-34,Moms & Daughters
2023-03-01,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,244.88,15656,589,9292,5604,4409,3191,2874,Video Views,35-44,Suburban Moms
2023-03-03,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,421.4,27957,770,14041,11812,9422,6778,5285,Traffic,35-44,Suburban Moms
2023-03-11,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,614.11,27510,603,13039,11531,7156,5382,3848,Video Views,35-44,Suburban Moms
2024-03-11,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,506.25,24930,687,10145,6990,5056,3731,2671,Video Views,25-34,Suburban Moms
2023-03-26,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,196.36,13667,262,4622,3529,3025,2430,1709,Traffic,18-24,Moms & Daughters
2023-11-02,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,284.01,13528,319,5247,4618,4027,2604,2312,Conversions,35-44,Teen Daughters
2024-04-19,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,258.79,16688,474,5330,4371,3382,2661,1925,Video Views,18-24,Moms & Daughters
2024-05-24,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,144.1,7850,308,3139,2706,1945,1320,947,Video Views,35-44,Moms & Daughters
2023-01-19,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,62.99,4369,122,1779,1413,899,779,604,Traffic,35-44,Suburban Moms
2023-12-05,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,447.17,29556,1126,16395,11797,10581,8681,6289,Traffic,18-24,Teen Daughters
2023-05-19,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,287.91,14728,467,6627,5110,4158,3464,2407,Conversions,35-44,Suburban Moms
2023-03-25,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,304.43,18018,538,7644,4688,3916,3146,2408,Traffic,18-24,Suburban Moms
2023-06-08,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,267.14,16280,356,5499,4105,3105,2051,1902,Conversions,18-24,Suburban Moms
2023-02-08,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,57.21,2983,119,944,730,456,294,221,Conversions,25-34,Suburban Moms
2023-04-06,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,372.71,15104,431,6606,5087,4424,3941,3239,Video Views,25-34,Moms & Daughters
2023-09-18,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,296.07,18360,328,9335,6748,5737,4811,3242,Conversions,35-44,Teen Daughters
2023-12-06,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,138.23,7362,94,4399,3814,3223,2085,1958,Conversions,25-34,Teen Daughters
2023-03-25,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,104.87,7183,245,2968,2483,1751,1138,696,Conversions,18-24,Teen Daughters
2024-02-16,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,169.93,8828,259,3159,2371,2052,1681,1435,Video Views,18-24,Suburban Moms
2023-11-09,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,259.04,15781,174,4824,3547,2826,1816,1575,Conversions,25-34,Suburban Moms
2023-08-24,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,373.73,19131,556,9872,7773,5863,4045,3338,Video Views,18-24,Moms & Daughters
2023-06-17,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,294.38,12487,412,5937,3715,3174,2425,2237,Conversions,13-17,Teen Daughters
2023-12-30,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,268.46,13659,152,5019,3586,3084,2323,1921,Conversions,25-34,Moms & Daughters
2023-03-09,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,267.62,15372,513,5495,3379,2913,1813,1244,Traffic,13-17,Moms & Daughters
2023-11-15,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,525.22,35948,1233,18166,14825,9106,7016,6520,Conversions,35-44,Suburban Moms
2023-10-30,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,191.23,10759,414,3404,2339,1558,1293,1012,Video Views,35-44,Teen Daughters
2024-02-18,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,146.44,9639,345,2973,2036,1372,825,748,Traffic,13-17,Teen Daughters
2024-04-19,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,87.72,5766,201,2854,1766,1228,1007,691,Traffic,18-24,Moms & Daughters
2023-05-18,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,275.1,17160,502,6432,4838,3090,2661,1929,Video Views,25-34,Teen Daughters
2023-12-23,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,619.35,35002,998,20242,12551,8941,7877,5325,Traffic,18-24,Suburban Moms
2024-03-08,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,322.0,16787,375,6562,4792,3719,2439,1686,Conversions,13-17,Moms & Daughters
2023-04-23,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,152.9,7295,237,2931,2135,1539,1252,1153,Conversions,35-44,Moms & Daughters
2024-04-17,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,229.38,14002,199,6996,5684,4872,3927,3074,Traffic,35-44,Teen Daughters
2024-05-12,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,561.56,38355,1325,12916,10856,8879,6204,5219,Video Views,25-34,Moms & Daughters
2023-12-23,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,30.17,1230,37,715,467,353,285,193,Video Views,25-34,Suburban Moms
2023-05-13,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,283.02,15000,557,7092,5459,3704,2897,2322,Traffic,13-17,Suburban Moms
2023-01-20,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,103.5,7067,237,4221,3222,2863,1782,1297,Video Views,35-44,Suburban Moms
2023-04-14,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,382.3,21652,736,10461,6981,5472,4314,3696,Video Views,13-17,Suburban Moms
2023-05-15,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,197.86,13030,371,7537,5652,4898,3606,2513,Video Views,18-24,Suburban Moms
2023-02-09,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,106.94,4309,95,1718,1388,1151,795,702,Video Views,25-34,Teen Daughters
2023-08-10,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,150.11,9037,315,5082,4123,3324,2050,1308,Video Views,13-17,Moms & Daughters
2023-06-10,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,70.9,4787,176,2741,2252,1423,1040,671,Conversions,25-34,Suburban Moms
2023-05-22,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,173.0,9506,208,5527,4162,3080,2469,1707,Traffic,18-24,Teen Daughters
2023-09-24,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,181.4,9166,96,4078,3666,2583,2294,1457,Video Views,13-17,Teen Daughters
2024-04-25,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,230.39,13763,226,7293,5653,4662,4000,2845,Traffic,35-44,Teen Daughters
2023-09-07,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,162.19,7871,248,2880,2486,1780,1549,1114,Video Views,13-17,Teen Daughters
2023-08-22,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,423.95,18970,326,10876,7467,6314,4330,4021,Traffic,18-24,Suburban Moms
2023-07-01,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,353.41,20664,746,9037,7385,6248,4003,3390,Video Views,13-17,Moms & Daughters
2023-10-29,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,177.29,9624,336,3835,2658,2328,1451,1150,Traffic,18-24,Moms & Daughters
2023-12-10,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,176.39,10490,410,3161,2752,2008,1604,1440,Conversions,25-34,Suburban Moms
2024-05-14,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,108.52,5872,156,2729,1767,1475,1208,821,Traffic,18-24,Teen Daughters
2024-05-14,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,394.47,23975,699,11643,9299,8022,5692,4665,Video Views,25-34,Teen Daughters
2023-02-07,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,155.37,8724,326,3632,3083,1973,1737,1499,Video Views,13-17,Moms & Daughters
2024-03-16,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,205.5,11736,142,5852,3769,2577,1764,1346,Traffic,18-24,Moms & Daughters
2023-11-16,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,923.46,62295,813,31183,26996,18569,11897,9039,Video Views,13-17,Suburban Moms
2023-06-14,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,93.12,5372,180,1684,1064,898,706,470,Video Views,13-17,Moms & Daughters
2023-09-07,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,151.84,10213,240,4683,3732,2314,1930,1504,Video Views,18-24,Suburban Moms
2023-10-13,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,180.55,8527,213,3217,2848,1760,1201,1096,Traffic,35-44,Moms & Daughters
2024-04-10,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,91.54,5840,201,3311,2572,2313,1723,1566,Video Views,18-24,Suburban Moms
2023-12-19,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,65.66,4349,139,1515,1219,889,692,632,Video Views,13-17,Moms & Daughters
2023-04-25,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,208.94,11651,232,6920,4815,3963,3010,2447,Conversions,35-44,Moms & Daughters
2023-06-23,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,479.92,31988,869,15415,10030,8599,7561,6587,Conversions,35-44,Suburban Moms
2024-03-27,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,62.76,3718,118,1202,768,530,393,278,Conversions,35-44,Suburban Moms
2023-04-24,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,191.15,12660,256,5035,3073,2444,1858,1413,Video Views,13-17,Moms & Daughters
2023-05-23,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,293.4,16406,214,8415,5964,3731,3181,2285,Video Views,35-44,Suburban Moms
2023-08-04,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,436.55,24731,355,8871,6368,4013,2616,1889,Conversions,25-34,Teen Daughters
2023-06-08,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,468.16,24473,358,11275,7805,5828,3889,2406,Video Views,13-17,Suburban Moms
2023-10-15,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,277.59,17589,178,9229,7781,6772,5336,3824,Conversions,25-34,Suburban Moms
2023-03-27,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,222.86,14782,192,5577,4604,2893,2014,1481,Video Views,35-44,Moms & Daughters
2024-04-11,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,122.55,5738,139,3124,2798,2146,1565,1284,Traffic,13-17,Suburban Moms
2024-03-10,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,242.16,13884,246,6942,6052,3756,2752,1795,Traffic,35-44,Moms & Daughters
2024-05-04,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,124.23,7735,119,3698,2688,2228,1471,1021,Conversions,25-34,Moms & Daughters
2023-09-20,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,161.76,6626,257,2819,1900,1491,954,596,Traffic,18-24,Moms & Daughters
2024-02-17,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,384.18,24451,551,9995,8835,7153,6094,4815,Conversions,13-17,Moms & Daughters
