event_datetime,user_id,session_id,page_url,traffic_source,traffic_medium,campaign,device_category,dma_name,state,zip_code
2023-12-19 21:15:00,u_496,s_2056,/girls/new-arrivals,email,email,Black Friday 2023,desktop,"Savannah, GA",GA,314699
2023-12-19 13:20:00,u_861,s_4424,/sale,direct,none,Email Promo,mobile,"Savannah, GA",GA,314185
2023-12-19 08:40:00,u_1489,s_3733,/sale,email,email,,desktop,"Atlanta, GA",GA,302612
2023-12-19 21:19:00,u_213,s_4704,/girls/new-arrivals,facebook,paid_social,,desktop,"Macon, GA",GA,310270
2023-12-19 09:55:00,u_724,s_778,/moms/activewear,google,cpc,BTS 2023,tablet,"Columbus, GA",GA,318308
2023-12-19 13:02:00,u_3,s_3640,/girls/bottoms,google,cpc,Always On,tablet,"Atlanta, GA",GA,302542
2023-12-19 21:32:00,u_832,s_2931,/girls/new-arrivals,instagram,paid_social,BTS 2024,mobile,"Columbus, GA",GA,318531
2023-12-19 21:14:00,u_222,s_4731,/about,facebook,paid_social,Email Promo,tablet,"Atlanta, GA",GA,300578
2023-12-19 17:18:00,u_217,s_4665,/girls/dresses,direct,none,Black Friday 2023,tablet,"Atlanta, GA",GA,300468
2023-12-19 15:39:00,u_1278,s_5196,/moms/activewear,email,email,Always On,tablet,"Atlanta, GA",GA,300329
2023-12-19 17:56:00,u_808,s_2120,/about,google,cpc,BTS 2023,mobile,"Augusta, GA",GA,309299
2023-12-19 12:26:00,u_349,s_5820,/sale/back-to-school,direct,none,BTS 2024,tablet,"Augusta, GA",GA,308317
2023-12-19 20:29:00,u_1008,s_3380,/girls/dresses,google,cpc,Always On,tablet,"Macon, GA",GA,310281
2023-12-19 08:32:00,u_809,s_2251,/girls/bottoms,direct,none,Email Promo,mobile,"Columbus, GA",GA,318827
2023-12-19 15:28:00,u_599,s_1526,/girls/tops,email,email,Always On,mobile,"Columbus, GA",GA,319493
2023-12-19 19:14:00,u_465,s_1856,/,instagram,paid_social,Always On,desktop,"Augusta, GA",GA,308946
2023-12-19 17:14:00,u_666,s_4776,/girls/new-arrivals,direct,none,Always On,tablet,"Columbus, GA",GA,318679
2023-12-20 17:29:00,u_1198,s_4367,/moms/new-arrivals,tiktok,paid_social,Email Promo,tablet,"Macon, GA",GA,310768
2023-12-20 08:08:00,u_1110,s_725,/,tiktok,paid_social,Black Friday 2023,desktop,"Columbus, GA",GA,319345
2023-12-20 11:59:00,u_1150,s_4341,/girls/new-arrivals,facebook,paid_social,Email Promo,tablet,"Columbus, GA",GA,318817
2023-12-20 10:52:00,u_480,s_2786,/,email,email,Always On,tablet,"Savannah, GA",GA,314182
2023-12-20 13:27:00,u_282,s_3315,/sale/black-friday,direct,none,BTS 2023,mobile,"Augusta, GA",GA,308535
2023-12-20 16:12:00,u_911,s_1006,/girls/new-arrivals,facebook,paid_social,BTS 2024,mobile,"Atlanta, GA",GA,300911
2023-12-20 18:14:00,u_1247,s_5933,/girls/dresses,instagram,paid_social,Email Promo,mobile,"Atlanta, GA",GA,300671
2023-12-20 19:42:00,u_1413,s_1979,/about,google,cpc,,mobile,"Columbus, GA",GA,318934
2023-12-20 12:14:00,u_1295,s_2380,/about,google,cpc,,desktop,"Columbus, GA",GA,318650
2023-12-20 17:56:00,u_124,s_4222,/girls/tops,tiktok,paid_social,Black Friday 2023,desktop,"Macon, GA",GA,310231
2023-12-20 13:28:00,u_1244,s_3694,/girls/tops,instagram,paid_social,Email Promo,tablet,"Columbus, GA",GA,318123
2023-12-20 20:15:00,u_1042,s_5540,/story/karen-lesac,direct,none,Always On,mobile,"Atlanta, GA",GA,300497
2023-12-20 18:19:00,u_1352,s_775,/sale,tiktok,paid_social,BTS 2023,tablet,"Macon, GA",GA,310982
2023-12-20 18:56:00,u_1270,s_379,/sale,email,email,Email Promo,tablet,"Savannah, GA",GA,313652
2023-12-20 14:03:00,u_1345,s_944,/sale/black-friday,google,cpc,,desktop,"Atlanta, GA",GA,301328
2023-12-20 19:43:00,u_432,s_2558,/sale/back-to-school,instagram,paid_social,Black Friday 2023,desktop,"Savannah, GA",GA,313558
2023-12-20 10:19:00,u_178,s_2271,/about,facebook,paid_social,,tablet,"Savannah, GA",GA,313030
2023-12-20 19:57:00,u_620,s_828,/about,google,cpc,Black Friday 2023,mobile,"Savannah, GA",GA,314982
2023-12-20 12:56:00,u_774,s_735,/girls/dresses,facebook,paid_social,Black Friday 2023,desktop,"Macon, GA",GA,310092
2023-12-20 11:22:00,u_411,s_2052,/about,google,cpc,,desktop,"Augusta, GA",GA,309333
2023-12-20 13:52:00,u_264,s_5713,/moms/tops,email,email,Black Friday 2023,desktop,"Atlanta, GA",GA,302140
2023-12-20 14:45:00,u_1115,s_5344,/moms/tops,email,email,BTS 2023,desktop,"Columbus, GA",GA,319643
2023-12-20 09:27:00,u_1184,s_348,/girls/tops,direct,none,BTS 2024,desktop,"Atlanta, GA",GA,300122
2023-12-20 15:32:00,u_1226,s_2821,/girls/new-arrivals,instagram,paid_social,Email Promo,tablet,"Macon, GA",GA,310544
2023-12-20 15:04:00,u_853,s_5837,/moms/tops,google,cpc,Black Friday 2023,mobile,"Augusta, GA",GA,309883
2023-12-20 17:08:00,u_628,s_1794,/sale/black-friday,instagram,paid_social,BTS 2023,tablet,"Savannah, GA",GA,313133
2023-12-20 10:36:00,u_737,s_4013,/girls/tops,instagram,paid_social,BTS 2024,mobile,"Savannah, GA",GA,314609
2023-12-20 19:26:00,u_369,s_4216,/girls/tops,facebook,paid_social,Email Promo,desktop,"Augusta, GA",GA,308655
2023-12-20 12:48:00,u_309,s_676,/sale,google,cpc,Black Friday 2023,desktop,"Savannah, GA",GA,314102
2023-12-20 09:25:00,u_623,s_2311,/girls/tops,google,cpc,Black Friday 2023,tablet,"Atlanta, GA",GA,301557
2023-12-20 13:55:00,u_747,s_5816,/sale/black-friday,instagram,paid_social,BTS 2023,tablet,"Atlanta, GA",GA,300549
2023-12-20 09:35:00,u_16,s_3484,/girls/tops,instagram,paid_social,BTS 2023,mobile,"Savannah, GA",GA,313219
2023-12-20 14:08:00,u_332,s_1753,/sale/back-to-school,google,cpc,BTS 2023,mobile,"Savannah, GA",GA,314748
2023-12-20 20:21:00,u_211,s_2488,/girls/dresses,direct,none,,tablet,"Macon, GA",GA,310080
2023-12-20 18:13:00,u_595,s_2891,/girls/new-arrivals,direct,none,,desktop,"Macon, GA",GA,310411
2023-12-20 18:48:00,u_1146,s_1650,/story/karen-lesac,google,cpc,Email Promo,desktop,"Atlanta, GA",GA,301505
2023-12-20 16:21:00,u_1284,s_530,/moms/tops,instagram,paid_social,,mobile,"Augusta, GA",GA,308865
2023-12-20 17:26:00,u_1272,s_5858,/about,direct,none,,desktop,"Atlanta, GA",GA,302089
2023-12-20 14:23:00,u_442,s_5224,/sale/black-friday,google,cpc,BTS 2024,desktop,"Columbus, GA",GA,318034
2023-12-20 19:03:00,u_100,s_1940,/girls/dresses,facebook,paid_social,Black Friday 2023,mobile,"Savannah, GA",GA,314357
2023-12-20 11:57:00,u_694,s_5238,/moms/new-arrivals,google,cpc,Black Friday 2023,mobile,"Columbus, GA",GA,318398
2023-12-20 10:29:00,u_711,s_1088,/,google,cpc,BTS 2023,desktop,"Savannah, GA",GA,313797
2023-12-20 15:31:00,u_88,s_1715,/moms/tops,tiktok,paid_social,Always On,mobile,"Savannah, GA",GA,313207
2023-12-20 15:33:00,u_1247,s_3025,/about,instagram,paid_social,Black Friday 2023,desktop,"Savannah, GA",GA,314935
2023-12-20 21:33:00,u_862,s_2779,/moms/new-arrivals,facebook,paid_social,Email Promo,desktop,"Augusta, GA",GA,308576
2023-12-20 11:27:00,u_32,s_3762,/moms/new-arrivals,facebook,paid_social,Black Friday 2023,desktop,"Atlanta, GA",GA,301236
2023-12-20 10:12:00,u_1043,s_861,/moms/new-arrivals,tiktok,paid_social,Always On,tablet,"Atlanta, GA",GA,302904
2023-12-20 13:21:00,u_861,s_1635,/girls/tops,instagram,paid_social,BTS 2024,tablet,"Atlanta, GA",GA,302700
2023-12-20 11:30:00,u_15,s_4972,/about,google,cpc,Black Friday 2023,desktop,"Augusta, GA",GA,308424
2023-12-20 12:42:00,u_1417,s_2946,/girls/dresses,instagram,paid_social,BTS 2023,tablet,"Macon, GA",GA,310340
2023-12-20 18:23:00,u_543,s_1794,/story/karen-lesac,google,cpc,BTS 2023,desktop,"Savannah, GA",GA,313479
2023-12-20 09:47:00,u_258,s_5414,/moms/tops,tiktok,paid_social,BTS 2024,desktop,"Columbus, GA",GA,319587
2023-12-20 20:06:00,u_350,s_2482,/sale/black-friday,instagram,paid_social,Black Friday 2023,mobile,"Savannah, GA",GA,313717
2023-12-20 08:52:00,u_1139,s_3993,/,email,email,Email Promo,mobile,"Savannah, GA",GA,314581
2023-12-20 21:52:00,u_303,s_2390,/girls/tops,tiktok,paid_social,Black Friday 2023,tablet,"Columbus, GA",GA,319294
2023-12-20 21:36:00,u_287,s_2421,/sale,email,email,Black Friday 2023,desktop,"Atlanta, GA",GA,300703
2023-12-20 10:44:00,u_1281,s_4916,/girls/bottoms,instagram,paid_social,Black Friday 2023,tablet,"Macon, GA",GA,310613
2023-12-20 12:56:00,u_1353,s_1056,/sale/black-friday,tiktok,paid_social,Black Friday 2023,desktop,"Augusta, GA",GA,308580
2023-12-20 17:44:00,u_1220,s_174,/girls/new-arrivals,tiktok,paid_social,,desktop,"Atlanta, GA",GA,301205
2023-12-20 12:55:00,u_798,s_5849,/about,tiktok,paid_social,Always On,mobile,"Augusta, GA",GA,308391
2023-12-20 14:02:00,u_184,s_2267,/sale/black-friday,google,cpc,BTS 2024,mobile,"Columbus, GA",GA,318752
2023-12-20 08:16:00,u_573,s_725,/girls/bottoms,tiktok,paid_social,Email Promo,mobile,"Atlanta, GA",GA,300358
2023-12-20 12:23:00,u_1467,s_2285,/moms/new-arrivals,direct,none,Always On,desktop,"Savannah, GA",GA,313458
2023-12-20 20:39:00,u_942,s_926,/moms/tops,facebook,paid_social,,tablet,"Savannah, GA",GA,313561
2023-12-20 12:16:00,u_1321,s_3284,/moms/activewear,facebook,paid_social,,desktop,"Augusta, GA",GA,309559
2023-12-20 16:11:00,u_862,s_5937,/moms/new-arrivals,tiktok,paid_social,Always On,mobile,"Columbus, GA",GA,318616
2023-12-20 18:48:00,u_405,s_3252,/moms/tops,tiktok,paid_social,,mobile,"Augusta, GA",GA,309374
2023-12-20 14:32:00,u_714,s_3149,/sale/black-friday,instagram,paid_social,Email Promo,mobile,"Atlanta, GA",GA,301125
2023-12-20 11:27:00,u_1191,s_1291,/sale/black-friday,facebook,paid_social,BTS 2024,mobile,"Macon, GA",GA,310610
2023-12-20 18:45:00,u_506,s_524,/girls/dresses,tiktok,paid_social,Always On,desktop,"Augusta, GA",GA,308439
2023-12-20 20:26:00,u_638,s_3124,/sale/back-to-school,instagram,paid_social,,tablet,"Atlanta, GA",GA,300998
2023-12-20 15:34:00,u_1072,s_5646,/sale/black-friday,email,email,Black Friday 2023,tablet,"Columbus, GA",GA,319622
2023-12-20 13:30:00,u_937,s_5374,/story/karen-lesac,direct,none,Email Promo,tablet,"Augusta, GA",GA,309027
2023-12-20 12:28:00,u_952,s_5585,/moms/activewear,tiktok,paid_social,,tablet,"Columbus, GA",GA,319143
2023-12-20 19:19:00,u_469,s_3542,/girls/bottoms,instagram,paid_social,Email Promo,tablet,"Columbus, GA",GA,319136
2023-12-20 10:02:00,u_516,s_1187,/girls/tops,email,email,Always On,tablet,"Savannah, GA",GA,314217
2023-12-20 10:04:00,u_285,s_1178,/moms/new-arrivals,tiktok,paid_social,Always On,desktop,"Augusta, GA",GA,309294
2023-12-20 17:49:00,u_1300,s_4966,/moms/new-arrivals,direct,none,Always On,desktop,"Atlanta, GA",GA,300177
2023-12-20 18:23:00,u_662,s_5771,/moms/tops,email,email,Black Friday 2023,mobile,"Atlanta, GA",GA,301878
2023-12-20 11:29:00,u_457,s_3310,/moms/tops,tiktok,paid_social,BTS 2024,mobile,"Savannah, GA",GA,314857
2023-12-21 14:41:00,u_1394,s_5818,/girls/new-arrivals,instagram,paid_social,Black Friday 2023,mobile,"Macon, GA",GA,310188
2023-12-21 16:38:00,u_255,s_5063,/story/karen-lesac,google,cpc,Email Promo,mobile,"Atlanta, GA",GA,300984
2023-12-21 15:57:00,u_623,s_3505,/,google,cpc,Email Promo,tablet,"Macon, GA",GA,310170
2023-12-21 17:36:00,u_527,s_4248,/moms/tops,direct,none,,desktop,"Augusta, GA",GA,308829
2023-12-21 08:36:00,u_1228,s_4021,/girls/tops,tiktok,paid_social,Black Friday 2023,tablet,"Augusta, GA",GA,309921
2023-12-21 13:52:00,u_1219,s_564,/sale/black-friday,google,cpc,,tablet,"Savannah, GA",GA,314420
2023-12-21 21:54:00,u_1177,s_4265,/girls/new-arrivals,tiktok,paid_social,Black Friday 2023,tablet,"Atlanta, GA",GA,301569
2023-12-21 15:47:00,u_1337,s_1472,/sale/back-to-school,tiktok,paid_social,BTS 2024,tablet,"Macon, GA",GA,310478
2023-12-21 21:57:00,u_399,s_1482,/moms/tops,direct,none,BTS 2023,desktop,"Atlanta, GA",GA,301180
2023-12-21 18:57:00,u_996,s_5922,/moms/tops,tiktok,paid_social,BTS 2023,desktop,"Columbus, GA",GA,319758
2023-12-21 21:22:00,u_447,s_2076,/,tiktok,paid_social,BTS 2024,mobile,"Savannah, GA",GA,313410
2023-12-21 16:29:00,u_1394,s_5463,/girls/tops,instagram,paid_social,BTS 2024,tablet,"Augusta, GA",GA,308932
2023-12-21 21:30:00,u_529,s_2989,/sale/back-to-school,instagram,paid_social,Black Friday 2023,tablet,"Macon, GA",GA,310388
2023-12-21 16:33:00,u_514,s_3563,/girls/dresses,google,cpc,BTS 2024,mobile,"Columbus, GA",GA,318521
2023-12-21 08:02:00,u_248,s_2280,/moms/new-arrivals,google,cpc,Black Friday 2023,desktop,"Augusta, GA",GA,309533
2023-12-21 17:16:00,u_51,s_1295,/,tiktok,paid_social,,mobile,"Savannah, GA",GA,314551
2023-12-21 21:32:00,u_364,s_4811,/sale,email,email,BTS 2023,mobile,"Columbus, GA",GA,318931
2023-12-21 15:05:00,u_1181,s_3146,/girls/new-arrivals,tiktok,paid_social,Email Promo,mobile,"Atlanta, GA",GA,300703
2023-12-21 14:58:00,u_417,s_2290,/girls/new-arrivals,facebook,paid_social,,mobile,"Augusta, GA",GA,309853
2023-12-21 18:05:00,u_56,s_1544,/sale,google,cpc,BTS 2024,tablet,"Columbus, GA",GA,318861
2023-12-21 10:02:00,u_92,s_2619,/sale,direct,none,Email Promo,tablet,"Savannah, GA",GA,313259
2023-12-21 11:30:00,u_1,s_2574,/about,direct,none,BTS 2024,desktop,"Atlanta, GA",GA,302781
2023-12-21 15:30:00,u_1486,s_613,/moms/activewear,facebook,paid_social,BTS 2023,mobile,"Savannah, GA",GA,314190
2023-12-21 20:35:00,u_831,s_5634,/moms/tops,google,cpc,,tablet,"Augusta, GA",GA,308457
2023-12-21 09:15:00,u_1450,s_5694,/girls/dresses,google,cpc,BTS 2023,tablet,"Augusta, GA",GA,309117
2023-12-21 08:04:00,u_1472,s_4833,/girls/dresses,instagram,paid_social,Email Promo,mobile,"Atlanta, GA",GA,300760
2023-12-21 13:39:00,u_1086,s_5142,/moms/activewear,google,cpc,,tablet,"Augusta, GA",GA,308355
2023-12-21 18:42:00,u_1392,s_439,/moms/activewear,direct,none,Black Friday 2023,tablet,"Columbus, GA",GA,319112
2023-12-21 19:55:00,u_1136,s_1573,/sale/black-friday,facebook,paid_social,,mobile,"Columbus, GA",GA,318223
2023-12-21 16:08:00,u_665,s_2574,/girls/new-arrivals,direct,none,BTS 2023,mobile,"Savannah, GA",GA,314734
2023-12-21 09:12:00,u_1054,s_4699,/girls/tops,instagram,paid_social,BTS 2023,mobile,"Savannah, GA",GA,313691
2023-12-21 11:40:00,u_359,s_5864,/moms/activewear,direct,none,,desktop,"Augusta, GA",GA,309494
2023-12-21 16:48:00,u_1420,s_1200,/moms/new-arrivals,google,cpc,Always On,mobile,"Columbus, GA",GA,319985
2023-12-21 13:22:00,u_311,s_1917,/girls/new-arrivals,email,email,Email Promo,mobile,"Columbus, GA",GA,319154
2023-12-21 19:54:00,u_1069,s_5517,/sale/back-to-school,facebook,paid_social,Always On,mobile,"Augusta, GA",GA,308981
2023-12-21 21:35:00,u_849,s_329,/about,direct,none,Always On,desktop,"Augusta, GA",GA,309520
2023-12-21 10:35:00,u_750,s_5529,/moms/activewear,direct,none,Black Friday 2023,tablet,"Columbus, GA",GA,319884
2023-12-21 12:39:00,u_1435,s_2578,/story/karen-lesac,email,email,Black Friday 2023,tablet,"Columbus, GA",GA,319309
2023-12-21 17:24:00,u_60,s_4988,/girls/bottoms,email,email,Always On,desktop,"Atlanta, GA",GA,302470
2023-12-21 14:00:00,u_1096,s_288,/,email,email,BTS 2023,desktop,"Macon, GA",GA,310222
2023-12-21 11:41:00,u_1300,s_2357,/girls/tops,tiktok,paid_social,Email Promo,desktop,"Macon, GA",GA,310562
2023-12-21 18:16:00,u_1407,s_1158,/moms/activewear,facebook,paid_social,BTS 2024,mobile,"Atlanta, GA",GA,300385
2023-12-21 11:16:00,u_1318,s_614,/moms/tops,direct,none,BTS 2023,tablet,"Columbus, GA",GA,318377
2023-12-21 17:40:00,u_920,s_5164,/sale/black-friday,email,email,Email Promo,desktop,"Augusta, GA",GA,308667
2023-12-21 21:48:00,u_152,s_1359,/about,instagram,paid_social,Black Friday 2023,desktop,"Atlanta, GA",GA,301558
2023-12-21 17:16:00,u_1229,s_5167,/sale/back-to-school,instagram,paid_social,Black Friday 2023,tablet,"Savannah, GA",GA,313086
2023-12-21 12:16:00,u_53,s_192,/about,google,cpc,Always On,mobile,"Savannah, GA",GA,313815
2023-12-21 11:05:00,u_189,s_5209,/girls/bottoms,tiktok,paid_social,Black Friday 2023,desktop,"Savannah, GA",GA,313234
2023-12-21 11:08:00,u_882,s_5709,/girls/dresses,direct,none,Black Friday 2023,mobile,"Columbus, GA",GA,318243
2023-12-21 12:37:00,u_121,s_3496,/moms/activewear,facebook,paid_social,,tablet,"Macon, GA",GA,310711
2023-12-21 13:16:00,u_164,s_1320,/about,google,cpc,Email Promo,tablet,"Atlanta, GA",GA,300786
2023-12-21 14:16:00,u_939,s_5395,/story/karen-lesac,facebook,paid_social,BTS 2024,tablet,"Macon, GA",GA,310449
2023-12-21 19:37:00,u_956,s_432,/girls/dresses,email,email,Always On,desktop,"Columbus, GA",GA,318689
2023-12-21 19:59:00,u_1048,s_168,/,instagram,paid_social,BTS 2023,tablet,"Atlanta, GA",GA,302436
2023-12-21 16:22:00,u_599,s_1681,/moms/activewear,instagram,paid_social,Always On,tablet,"Savannah, GA",GA,314896
2023-12-21 10:05:00,u_475,s_3204,/girls/new-arrivals,email,email,BTS 2023,tablet,"Atlanta, GA",GA,301904
2023-12-21 21:58:00,u_370,s_2837,/girls/bottoms,direct,none,Black Friday 2023,desktop,"Macon, GA",GA,310124
2023-12-21 19:19:00,u_599,s_5108,/about,direct,none,Always On,desktop,"Augusta, GA",GA,309375
2023-12-21 21:35:00,u_298,s_3813,/moms/activewear,google,cpc,Black Friday 2023,mobile,"Augusta, GA",GA,309009
2023-12-21 14:35:00,u_1283,s_5868,/sale/back-to-school,instagram,paid_social,BTS 2024,desktop,"Macon, GA",GA,310777
2023-12-21 15:59:00,u_883,s_4710,/girls/bottoms,google,cpc,BTS 2023,desktop,"Atlanta, GA",GA,300150
2023-12-21 14:25:00,u_335,s_308,/about,tiktok,paid_social,BTS 2023,desktop,"Columbus, GA",GA,318651
2023-12-21 17:24:00,u_757,s_1552,/about,instagram,paid_social,BTS 2023,mobile,"Columbus, GA",GA,318108
2023-12-21 08:35:00,u_1015,s_1866,/sale,google,cpc,Black Friday 2023,mobile,"Columbus, GA",GA,318807
2023-12-21 19:40:00,u_9,s_4746,/,google,cpc,Email Promo,mobile,"Columbus, GA",GA,319372
2023-12-21 09:43:00,u_218,s_5439,/moms/tops,instagram,paid_social,Black Friday 2023,desktop,"Savannah, GA",GA,313398
2023-12-21 21:47:00,u_1412,s_4305,/moms/new-arrivals,tiktok,paid_social,Email Promo,desktop,"Augusta, GA",GA,308598
2023-12-21 13:01:00,u_856,s_251,/girls/bottoms,email,email,BTS 2024,mobile,"Macon, GA",GA,310892
2023-12-21 20:10:00,u_1004,s_1306,/moms/new-arrivals,tiktok,paid_social,BTS 2023,desktop,"Savannah, GA",GA,313347
2023-12-21 08:07:00,u_54,s_3153,/,tiktok,paid_social,Always On,tablet,"Augusta, GA",GA,309984
2023-12-21 17:00:00,u_239,s_767,/girls/tops,facebook,paid_social,Black Friday 2023,tablet,"Savannah, GA",GA,314319
2023-12-21 16:55:00,u_782,s_2771,/sale,direct,none,Black Friday 2023,tablet,"Augusta, GA",GA,308777
2023-12-21 18:56:00,u_1473,s_2637,/girls/new-arrivals,instagram,paid_social,Email Promo,mobile,"Macon, GA",GA,310765
2023-12-21 17:32:00,u_57,s_3490,/moms/tops,email,email,BTS 2023,desktop,"Savannah, GA",GA,313183
2023-12-21 17:24:00,u_1152,s_5478,/girls/new-arrivals,facebook,paid_social,BTS 2024,desktop,"Macon, GA",GA,310017
2023-12-21 11:38:00,u_331,s_4633,/sale/back-to-school,direct,none,BTS 2024,desktop,"Savannah, GA",GA,314186
2023-12-21 10:27:00,u_1033,s_1046,/sale/back-to-school,direct,none,Black Friday 2023,desktop,"Augusta, GA",GA,308263
2023-12-21 20:04:00,u_170,s_5368,/sale/black-friday,google,cpc,Always On,tablet,"Macon, GA",GA,310984
2023-12-21 19:10:00,u_753,s_5903,/sale,instagram,paid_social,BTS 2023,desktop,"Augusta, GA",GA,308342
2023-12-21 19:15:00,u_1167,s_4422,/moms/new-arrivals,facebook,paid_social,BTS 2024,mobile,"Augusta, GA",GA,309225
2023-12-22 16:54:00,u_269,s_4168,/sale/black-friday,google,cpc,Always On,mobile,"Savannah, GA",GA,313655
2023-12-22 18:23:00,u_1184,s_1217,/girls/bottoms,instagram,paid_social,Black Friday 2023,mobile,"Macon, GA",GA,310934
2023-12-22 11:28:00,u_900,s_4214,/about,email,email,Email Promo,mobile,"Columbus, GA",GA,319168
2023-12-22 18:18:00,u_978,s_4152,/sale/back-to-school,facebook,paid_social,,tablet,"Atlanta, GA",GA,301868
2023-12-22 08:59:00,u_1433,s_4355,/story/karen-lesac,tiktok,paid_social,Always On,desktop,"Macon, GA",GA,310502
2023-12-22 11:53:00,u_718,s_4067,/moms/tops,direct,none,BTS 2023,desktop,"Atlanta, GA",GA,301233
2023-12-22 15:55:00,u_1141,s_562,/girls/dresses,facebook,paid_social,BTS 2023,desktop,"Savannah, GA",GA,313334
2023-12-22 17:40:00,u_978,s_2984,/girls/bottoms,facebook,paid_social,Always On,desktop,"Macon, GA",GA,310937
2023-12-22 20:01:00,u_1190,s_3249,/girls/bottoms,email,email,Always On,mobile,"Augusta, GA",GA,308056
2023-12-22 12:11:00,u_247,s_3514,/,facebook,paid_social,Black Friday 2023,tablet,"Columbus, GA",GA,318536
2023-12-22 15:06:00,u_806,s_5614,/sale/back-to-school,email,email,BTS 2024,tablet,"Columbus, GA",GA,318134
2023-12-22 21:28:00,u_105,s_2205,/,google,cpc,,tablet,"Augusta, GA",GA,308443
2023-12-22 13:20:00,u_8,s_5219,/girls/bottoms,tiktok,paid_social,Always On,tablet,"Macon, GA",GA,310104
2023-12-22 12:41:00,u_1129,s_2726,/,tiktok,paid_social,,desktop,"Columbus, GA",GA,318139
2023-12-22 11:26:00,u_1339,s_1519,/girls/new-arrivals,google,cpc,Email Promo,desktop,"Macon, GA",GA,310258
2023-12-22 18:06:00,u_213,s_1964,/,facebook,paid_social,,desktop,"Columbus, GA",GA,319848
2023-12-22 13:04:00,u_756,s_1842,/,tiktok,paid_social,Black Friday 2023,tablet,"Columbus, GA",GA,319534
2023-12-22 19:34:00,u_181,s_2084,/sale/back-to-school,tiktok,paid_social,BTS 2023,mobile,"Savannah, GA",GA,313928
2023-12-22 16:04:00,u_1349,s_5583,/moms/tops,google,cpc,Black Friday 2023,mobile,"Atlanta, GA",GA,301850
2023-12-22 17:18:00,u_447,s_3363,/moms/activewear,email,email,Email Promo,desktop,"Macon, GA",GA,310149
2023-12-22 12:38:00,u_1071,s_5456,/sale,email,email,BTS 2023,mobile,"Augusta, GA",GA,308055
2023-12-22 19:33:00,u_1162,s_3326,/moms/activewear,tiktok,paid_social,Always On,tablet,"Atlanta, GA",GA,301274
2023-12-22 16:23:00,u_1290,s_1087,/,email,email,BTS 2023,mobile,"Atlanta, GA",GA,302228
2023-12-22 11:40:00,u_1098,s_5844,/about,google,cpc,Black Friday 2023,tablet,"Augusta, GA",GA,308620
2023-12-22 19:13:00,u_418,s_4484,/story/karen-lesac,tiktok,paid_social,Email Promo,desktop,"Columbus, GA",GA,319945
2023-12-22 19:16:00,u_309,s_3736,/sale/black-friday,direct,none,Always On,tablet,"Savannah, GA",GA,314467
2023-12-22 09:00:00,u_210,s_131,/about,direct,none,,mobile,"Savannah, GA",GA,314900
2023-12-22 17:32:00,u_811,s_1990,/moms/activewear,google,cpc,Email Promo,tablet,"Atlanta, GA",GA,300957
2023-12-22 19:49:00,u_973,s_2373,/sale,tiktok,paid_social,BTS 2023,tablet,"Augusta, GA",GA,309148
2023-12-22 13:01:00,u_1286,s_5635,/girls/dresses,tiktok,paid_social,Always On,tablet,"Columbus, GA",GA,318562
2023-12-22 11:08:00,u_805,s_3800,/,facebook,paid_social,Email Promo,mobile,"Macon, GA",GA,310804
2023-12-22 19:55:00,u_608,s_5809,/girls/tops,email,email,BTS 2023,tablet,"Atlanta, GA",GA,302758
2023-12-22 15:42:00,u_227,s_1804,/moms/tops,tiktok,paid_social,BTS 2023,tablet,"Savannah, GA",GA,314836
2023-12-22 11:34:00,u_1385,s_2780,/girls/dresses,facebook,paid_social,Email Promo,tablet,"Atlanta, GA",GA,301366
2023-12-22 21:14:00,u_997,s_4508,/moms/tops,email,email,,tablet,"Augusta, GA",GA,309780
2023-12-22 18:11:00,u_939,s_4585,/,facebook,paid_social,Email Promo,mobile,"Atlanta, GA",GA,302680
2023-12-22 19:14:00,u_463,s_408,/sale,direct,none,Email Promo,tablet,"Augusta, GA",GA,309793
2023-12-22 16:00:00,u_790,s_754,/girls/bottoms,email,email,BTS 2024,mobile,"Augusta, GA",GA,309320
2023-12-22 17:12:00,u_1039,s_760,/sale/black-friday,tiktok,paid_social,BTS 2023,mobile,"Augusta, GA",GA,309899
2023-12-22 19:38:00,u_925,s_3990,/moms/new-arrivals,email,email,,desktop,"Macon, GA",GA,310432
2023-12-22 09:31:00,u_49,s_3358,/girls/tops,direct,none,,tablet,"Augusta, GA",GA,309238
2023-12-22 21:10:00,u_731,s_2022,/girls/new-arrivals,tiktok,paid_social,Black Friday 2023,desktop,"Columbus, GA",GA,318849
2023-12-22 10:43:00,u_547,s_580,/moms/activewear,facebook,paid_social,Always On,desktop,"Savannah, GA",GA,314862
2023-12-22 10:12:00,u_125,s_718,/girls/bottoms,direct,none,BTS 2024,tablet,"Savannah, GA",GA,313237
2023-12-22 17:18:00,u_312,s_5921,/moms/new-arrivals,instagram,paid_social,Always On,desktop,"Savannah, GA",GA,314114
2023-12-22 08:47:00,u_1445,s_1962,/story/karen-lesac,instagram,paid_social,Black Friday 2023,desktop,"Columbus, GA",GA,319138
2023-12-22 08:49:00,u_1372,s_4467,/sale,direct,none,,desktop,"Columbus, GA",GA,318846
2023-12-22 12:18:00,u_652,s_5010,/sale/back-to-school,tiktok,paid_social,BTS 2024,desktop,"Augusta, GA",GA,309443
2023-12-22 17:58:00,u_750,s_5839,/girls/new-arrivals,google,cpc,,desktop,"Atlanta, GA",GA,301932
