date,channel,campaign_name,campaign_id,dma_name,state,spend,impressions,clicks,video_views,video_25pct,video_50pct,video_75pct,video_completes,optimization_goal,age_target,audience_segment
2024-06-17,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,193.25,10812,245,6281,5561,3634,2458,1921,Conversions,25-34,Teen Daughters
2023-12-12,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,25.84,1553,23,713,461,374,259,203,Video Views,18-24,Moms & Daughters
2023-09-13,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,306.55,17497,625,9667,8672,7612,6801,6310,Conversions,25-34,Moms & Daughters
2023-06-18,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,129.97,6635,243,3959,2999,1854,1121,1018,Video Views,18-24,Teen Daughters
2023-10-14,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,197.57,9282,114,5369,3835,2687,1703,1249,Traffic,13-17,Suburban Moms
2023-03-12,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,357.27,15004,285,5570,4013,2521,1689,1552,Traffic,35-44,Teen Daughters
2024-02-12,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,228.19,11550,404,5968,4577,3587,2520,1870,Video Views,25-34,Suburban Moms
2023-01-19,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,62.78,4127,156,1246,1030,854,558,430,Video Views,13-17,Teen Daughters
2023-03-11,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,278.66,19279,511,9557,8087,5847,4739,3468,Conversions,18-24,Teen Daughters
2023-03-29,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,129.03,7057,198,4134,3543,2163,1543,1340,Conversions,35-44,Suburban Moms
2023-03-06,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,81.41,3615,111,1535,1037,761,581,396,Conversions,18-24,Suburban Moms
2023-06-08,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,65.56,3660,112,1645,1091,761,674,528,Video Views,25-34,Moms & Daughters
2024-03-13,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,103.1,5108,89,2295,1515,1039,698,660,Traffic,25-34,Teen Daughters
2023-05-10,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,64.63,2967,32,1236,769,482,425,347,Traffic,18-24,Moms & Daughters
2024-01-30,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,248.57,13720,503,7157,5455,4244,3262,2487,Video Views,35-44,Teen Daughters
2023-03-26,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,163.78,9841,138,5436,4692,3025,2343,2131,Traffic,18-24,Moms & Daughters
2023-02-11,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,423.93,25571,647,12499,7700,4843,3561,2429,Traffic,25-34,Suburban Moms
2024-02-19,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,92.68,5556,185,2755,1925,1513,921,727,Traffic,18-24,Teen Daughters
2023-04-27,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,243.52,14793,511,8080,7142,4438,3131,2621,Traffic,25-34,Moms & Daughters
2023-04-03,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,280.13,16943,458,8300,5952,4509,3953,2671,Video Views,35-44,Suburban Moms
2024-03-22,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,255.91,17291,296,5712,3550,3072,2325,1542,Traffic,18-24,Teen Daughters
2023-04-16,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,215.19,11522,221,4373,3878,3349,2017,1465,Traffic,35-44,Moms & Daughters
2023-04-21,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,272.42,13693,350,7774,5227,4349,3200,2474,Video Views,13-17,Moms & Daughters
2023-08-26,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,101.91,6429,181,3524,2853,1732,1162,953,Traffic,35-44,Moms & Daughters
2023-06-06,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,220.39,11905,207,4444,3672,2299,1906,1450,Traffic,18-24,Moms & Daughters
2023-05-28,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,58.56,3683,51,2147,1357,818,675,613,Conversions,18-24,Teen Daughters
2024-06-28,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,176.51,12063,390,6292,3899,3196,1975,1509,Video Views,35-44,Teen Daughters
2023-07-31,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,200.2,9234,95,4642,3593,2914,2306,1905,Conversions,18-24,Moms & Daughters
2023-08-01,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,81.58,3787,117,1566,1059,640,575,365,Conversions,35-44,Teen Daughters
2023-03-29,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,224.8,10702,205,4982,3722,3176,2759,1992,Conversions,18-24,Suburban Moms
2023-02-08,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,113.86,4604,126,1588,1005,816,525,333,Video Views,25-34,Moms & Daughters
2023-06-07,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,121.22,7395,250,3652,2957,2406,1645,1335,Video Views,18-24,Moms & Daughters
2024-01-22,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,187.38,8809,288,4728,3017,2128,1387,834,Traffic,35-44,Teen Daughters
2023-03-27,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,56.31,3650,80,1734,1497,1187,972,802,Video Views,25-34,Moms & Daughters
2024-03-21,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,64.93,3074,121,1430,1000,788,610,464,Traffic,35-44,Moms & Daughters
2023-11-27,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,249.38,15125,557,4898,3599,2941,2532,1802,Video Views,13-17,Moms & Daughters
2024-05-24,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,36.34,1764,54,808,508,342,288,229,Video Views,13-17,Suburban Moms
2024-01-17,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,132.75,8205,149,3798,2282,1746,1411,882,Traffic,13-17,Moms & Daughters
2023-05-13,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,171.26,11355,127,4819,3261,2209,1677,1146,Conversions,25-34,Suburban Moms
2023-06-25,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,132.72,6683,143,2882,2452,2117,1843,1142,Video Views,25-34,Suburban Moms
2023-01-18,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,120.31,6134,111,3359,2660,1814,1521,993,Video Views,35-44,Suburban Moms
2023-02-11,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,62.41,2578,29,1258,898,710,624,527,Video Views,18-24,Moms & Daughters
2024-02-11,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,115.07,5267,107,2575,1695,1225,771,498,Traffic,18-24,Teen Daughters
2023-07-25,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,119.02,5956,189,2464,1947,1508,1347,930,Video Views,25-34,Suburban Moms
2023-08-20,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,517.38,32246,435,9847,8615,7324,4412,2904,Video Views,25-34,Suburban Moms
2024-04-23,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,47.95,2140,39,645,529,459,315,194,Traffic,35-44,Teen Daughters
2023-10-21,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,46.34,1865,21,1077,965,645,409,285,Conversions,18-24,Teen Daughters
2023-09-26,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,130.67,5593,188,2617,1974,1770,1506,1013,Video Views,25-34,Teen Daughters
2024-06-03,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,42.39,2855,59,1249,754,493,421,385,Video Views,35-44,Teen Daughters
2024-01-05,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,129.08,6574,155,3311,2705,1731,1098,930,Traffic,35-44,Teen Daughters
2024-01-07,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,208.24,9286,367,4047,2551,1767,1578,962,Video Views,25-34,Moms & Daughters
2023-05-17,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,460.04,22778,652,10188,6835,5843,4536,4293,Conversions,18-24,Moms & Daughters
2023-10-18,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,154.22,6771,197,2712,2279,1693,1317,1164,Conversions,25-34,Suburban Moms
2024-03-06,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,64.73,4213,61,2322,1506,1039,803,552,Traffic,18-24,Teen Daughters
2023-05-21,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,154.43,6588,208,3718,2957,1904,1709,1198,Conversions,18-24,Teen Daughters
2023-01-02,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,69.32,4360,73,2340,1461,1173,922,861,Traffic,13-17,Suburban Moms
2023-05-17,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,21.53,1090,32,456,273,193,123,75,Conversions,25-34,Teen Daughters
2023-09-19,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,166.51,8126,209,4563,3616,2527,1730,1501,Conversions,35-44,Teen Daughters
2024-05-10,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,105.05,6717,156,3882,2783,2404,2045,1658,Conversions,25-34,Teen Daughters
2023-08-03,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,93.33,3863,61,1962,1336,987,846,744,Video Views,35-44,Suburban Moms
2024-05-25,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,224.6,10194,386,4831,3724,2888,2078,1950,Conversions,35-44,Moms & Daughters
2023-09-12,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,208.66,12778,255,5081,3738,2682,1851,1245,Video Views,13-17,Suburban Moms
2023-01-09,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,77.73,3718,92,1923,1156,814,627,506,Video Views,13-17,Suburban Moms
2024-02-12,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,130.69,6988,186,3301,2224,1721,1366,1276,Conversions,25-34,Teen Daughters
2024-06-21,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,175.43,9739,258,3366,2230,1353,814,754,Video Views,25-34,Suburban Moms
2023-11-03,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,104.47,4538,54,2657,2358,1632,1450,1114,Conversions,18-24,Suburban Moms
2023-01-01,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,79.9,3404,34,1972,1742,1122,989,790,Video Views,18-24,Suburban Moms
2024-04-14,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,36.85,2574,60,1143,1003,604,374,293,Video Views,25-34,Teen Daughters
2023-10-26,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,165.37,11263,242,3628,2627,1925,1616,1248,Traffic,18-24,Suburban Moms
2023-04-12,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,22.87,1339,39,534,414,349,283,198,Traffic,35-44,Teen Daughters
2023-06-07,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,126.09,7200,122,3700,2646,1899,1499,1029,Traffic,18-24,Teen Daughters
2023-11-06,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,249.49,13652,255,6660,4065,2582,2162,1846,Video Views,35-44,Moms & Daughters
2023-07-23,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,145.15,7049,110,3053,1972,1289,990,688,Conversions,25-34,Teen Daughters
2023-09-25,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,97.69,4256,161,1878,1180,714,633,415,Video Views,35-44,Moms & Daughters
2023-06-06,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,97.19,5098,191,2764,1671,1175,787,517,Video Views,25-34,Suburban Moms
2023-01-25,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,133.84,6936,136,4002,3530,3006,2103,1819,Traffic,13-17,Suburban Moms
2024-02-05,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,229.44,10590,123,4994,3582,2250,1928,1179,Traffic,35-44,Moms & Daughters
2024-04-23,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,120.65,5192,60,2016,1340,1161,800,586,Conversions,13-17,Suburban Moms
2023-03-04,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,93.49,5024,115,2140,1376,1056,722,587,Video Views,35-44,Moms & Daughters
2024-06-08,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,138.63,9341,263,5096,3809,3154,2604,1811,Video Views,18-24,Teen Daughters
2024-01-17,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,196.64,12083,266,3825,2715,1832,1564,1010,Video Views,18-24,Suburban Moms
2023-11-01,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,121.73,5865,221,2047,1769,1476,1171,961,Traffic,25-34,Suburban Moms
2023-05-24,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,177.28,7917,101,2457,2161,1297,781,532,Video Views,18-24,Suburban Moms
2023-08-28,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,241.25,14221,361,7106,5993,4807,3568,2545,Conversions,18-24,Suburban Moms
2024-03-09,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,173.28,7186,140,2870,2016,1416,929,708,Video Views,25-34,Moms & Daughters
2024-05-12,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,72.31,4584,167,2225,1791,1369,1192,908,Video Views,35-44,Moms & Daughters
2024-04-05,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,246.7,12687,350,7491,5411,4414,2899,2085,Video Views,18-24,Moms & Daughters
2023-08-30,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,165.73,11115,223,5160,4078,2672,2373,2010,Conversions,18-24,Suburban Moms
2023-02-05,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,173.72,10028,278,3837,3132,2676,1851,1226,Video Views,35-44,Teen Daughters
2023-09-05,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,177.68,12358,380,4463,2971,2456,1931,1238,Conversions,18-24,Suburban Moms
2024-03-04,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,124.02,7943,311,4480,3314,2027,1432,921,Traffic,13-17,Teen Daughters
2023-11-12,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,167.92,10650,249,4484,2844,2347,1779,1455,Traffic,35-44,Suburban Moms
2023-03-26,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,262.69,10865,261,5409,3651,2915,1903,1148,Conversions,18-24,Suburban Moms
2023-10-13,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,62.42,3454,43,1611,1150,942,578,485,Video Views,18-24,Moms & Daughters
2023-04-03,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,68.26,3609,94,1646,1333,1141,982,692,Video Views,35-44,Moms & Daughters
2023-11-20,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,291.47,17389,661,6243,5100,3745,3286,2590,Traffic,35-44,Suburban Moms
2023-09-25,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,190.16,9126,281,4128,3541,3151,1909,1161,Traffic,35-44,Teen Daughters
2023-10-20,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,129.87,6355,93,2082,1564,1180,871,533,Conversions,25-34,Suburban Moms
2023-04-30,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,100.39,6047,189,2184,1829,1115,941,849,Conversions,18-24,Teen Daughters
2023-07-18,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,217.59,14075,143,6908,5149,3497,3099,2838,Traffic,18-24,Moms & Daughters
2023-04-07,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,168.98,9773,163,4602,3025,2027,1713,1257,Conversions,25-34,Teen Daughters
2024-02-15,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,146.89,6370,208,2292,1478,1140,731,677,Video Views,18-24,Suburban Moms
2024-06-17,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,68.88,3712,124,1721,1111,753,599,506,Conversions,13-17,Suburban Moms
2023-09-12,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,51.83,3507,92,1547,1379,972,844,516,Traffic,35-44,Moms & Daughters
2024-01-11,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,157.33,8462,329,3895,2346,1490,1318,1221,Traffic,13-17,Teen Daughters
2023-03-26,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,130.58,5252,123,2659,1884,1220,1082,707,Traffic,13-17,Moms & Daughters
2023-11-10,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,152.21,9923,177,5000,3169,2412,1561,1174,Conversions,35-44,Moms & Daughters
2023-04-25,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,259.34,17691,423,9309,5767,4016,3513,2743,Video Views,18-24,Teen Daughters
2023-03-05,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,130.76,7253,263,3000,2522,1946,1255,1069,Traffic,18-24,Moms & Daughters
2024-02-13,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,109.04,7156,223,3277,2058,1449,1027,736,Traffic,13-17,Moms & Daughters
2024-03-13,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,43.63,2416,69,786,582,396,303,261,Video Views,35-44,Teen Daughters
2024-04-29,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,116.31,5493,153,3043,2320,1539,1303,1053,Conversions,13-17,Teen Daughters
2024-05-18,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,238.02,14547,359,5433,4197,2670,2398,2109,Traffic,35-44,Moms & Daughters
2023-01-27,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,89.69,4273,59,1948,1499,1051,903,812,Conversions,25-34,Suburban Moms
2023-05-19,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,123.02,7668,85,3494,2257,1894,1654,1161,Traffic,35-44,Suburban Moms
2024-06-04,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,54.28,2307,39,1215,754,475,391,361,Conversions,18-24,Moms & Daughters
2023-05-12,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,176.15,10904,214,5883,4059,2716,2420,1681,Traffic,13-17,Teen Daughters
2023-01-11,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,104.81,4968,144,1775,1317,941,663,485,Video Views,25-34,Teen Daughters
2024-01-25,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,225.89,14962,389,8509,5772,5102,4227,3307,Conversions,13-17,Moms & Daughters
2023-09-17,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,100.37,5750,111,2937,2011,1400,1047,955,Video Views,35-44,Moms & Daughters
2023-12-30,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,121.62,5271,207,1991,1689,1103,758,635,Conversions,35-44,Suburban Moms
2023-03-02,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,120.31,5296,136,1651,993,681,596,474,Traffic,35-44,Teen Daughters
2023-01-24,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,113.17,7452,274,3233,2438,1602,996,690,Conversions,18-24,Moms & Daughters
2023-12-22,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,88.41,4391,158,1349,1194,817,661,459,Traffic,35-44,Suburban Moms
2023-10-30,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,114.94,5226,116,1990,1466,959,856,701,Video Views,13-17,Moms & Daughters
2023-10-03,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,90.41,4171,160,2444,1639,1075,849,615,Video Views,13-17,Suburban Moms
2023-02-20,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,298.65,17302,462,9818,7459,6388,4040,3276,Video Views,13-17,Moms & Daughters
2024-01-24,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,189.28,13035,482,7696,6730,5925,4712,2970,Conversions,35-44,Suburban Moms
2023-07-18,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,534.19,24480,690,12314,9029,6317,5078,4758,Conversions,18-24,Moms & Daughters
2024-06-29,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,310.14,17163,261,8816,7402,5742,4558,3818,Video Views,35-44,Suburban Moms
2023-07-14,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,73.32,4788,138,1780,1488,960,860,737,Video Views,35-44,Suburban Moms
2023-01-21,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,61.42,3526,123,1988,1694,1097,954,616,Video Views,13-17,Moms & Daughters
2023-11-06,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,139.06,7704,259,2568,1604,1069,682,510,Traffic,18-24,Suburban Moms
2023-02-14,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,109.24,5158,90,1812,1148,739,494,429,Traffic,13-17,Moms & Daughters
2023-05-13,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,80.87,4918,68,2691,2063,1327,981,711,Traffic,25-34,Teen Daughters
2023-09-02,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,155.47,9147,299,3137,2521,2259,1841,1293,Video Views,13-17,Teen Daughters
2023-01-21,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,229.7,11428,270,5501,3559,3143,2103,1398,Video Views,18-24,Teen Daughters
2023-06-05,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,147.51,6317,235,3036,2510,1973,1686,1591,Traffic,18-24,Suburban Moms
2023-11-16,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,343.36,20871,216,9547,6305,4391,3618,2993,Traffic,18-24,Teen Daughters
2023-06-07,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,120.6,6929,146,3508,3097,2598,2220,2064,Conversions,25-34,Suburban Moms
2023-09-04,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,166.32,9236,296,4396,3666,3252,2563,1934,Traffic,35-44,Suburban Moms
2023-09-11,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,254.09,14296,457,6078,3734,3053,2083,1323,Conversions,18-24,Teen Daughters
2023-05-09,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,107.01,4312,92,1562,1244,892,750,711,Traffic,18-24,Moms & Daughters
2024-04-25,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,121.07,7742,113,3082,2681,1926,1321,969,Conversions,25-34,Suburban Moms
2023-08-17,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,182.39,11870,441,4508,3808,3060,2315,1818,Conversions,13-17,Suburban Moms
2023-02-19,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,283.34,14260,343,5767,3615,2717,1833,1528,Conversions,35-44,Teen Daughters
2023-08-31,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,120.85,5598,102,3085,2711,2371,1528,1162,Video Views,35-44,Moms & Daughters
2024-02-04,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,135.78,7572,283,3560,3188,1990,1591,1296,Traffic,25-34,Moms & Daughters
2023-03-26,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,159.42,10836,167,6271,4851,3564,2623,2448,Conversions,35-44,Teen Daughters
2024-02-06,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,121.31,5705,139,3046,1959,1364,1198,769,Traffic,25-34,Teen Daughters
2024-04-20,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,135.49,9406,328,4116,3278,2273,2018,1468,Conversions,18-24,Suburban Moms
2024-04-29,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,96.1,5432,201,2328,1472,987,814,768,Conversions,13-17,Teen Daughters
2023-08-28,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,199.64,13376,479,5165,3503,2794,2389,1920,Traffic,35-44,Suburban Moms
2023-05-23,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,210.81,13483,162,5831,4755,3868,3125,2849,Traffic,35-44,Suburban Moms
2023-12-04,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,95.11,4671,76,1982,1417,981,674,627,Video Views,35-44,Moms & Daughters
2023-10-01,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,210.98,11624,303,6899,4482,3196,1984,1365,Conversions,35-44,Teen Daughters
2023-11-28,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,1138.96,72884,2083,32289,27317,18500,15406,9600,Conversions,25-34,Suburban Moms
2023-11-23,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,245.71,10950,228,5560,4500,3670,2749,2481,Traffic,13-17,Moms & Daughters
2023-02-04,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,91.68,5187,183,2320,2087,1808,1432,1128,Traffic,18-24,Suburban Moms
2024-05-05,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,256.64,14754,501,5194,3532,2143,1425,992,Traffic,25-34,Teen Daughters
2023-01-28,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,142.86,7243,184,2916,1975,1452,1139,1030,Video Views,25-34,Moms & Daughters
2024-04-03,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,94.85,5840,202,2805,1978,1755,1309,1172,Video Views,18-24,Moms & Daughters
2024-06-29,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,225.6,14258,408,6684,5728,5083,3880,3418,Video Views,13-17,Teen Daughters
2024-06-25,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,51.65,3017,33,1458,1111,944,713,587,Conversions,13-17,Teen Daughters
2024-04-19,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,62.52,3699,142,1538,1072,890,714,440,Traffic,35-44,Teen Daughters
2023-01-14,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,129.3,6186,194,2195,1946,1644,1014,643,Conversions,13-17,Teen Daughters
2024-03-21,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,164.56,11131,160,3868,3471,2742,1797,1128,Video Views,13-17,Teen Daughters
2023-01-31,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,89.04,4845,192,2149,1618,1008,851,649,Video Views,18-24,Suburban Moms
2023-05-17,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,262.27,17845,248,8483,6092,5094,4491,3583,Conversions,18-24,Suburban Moms
