order_id,order_datetime,user_id,dma_name,state,zip_code,product_category,size,quantity,unit_price,unit_cost,discount_per_unit,line_revenue,promo_flag
ORD_20230727_8465,2023-07-27 18:12:00,u_50,"Augusta, GA",GA,308883,Girls Tops,M (8-10),1,27,12.3,0,27,0
ORD_20230727_2367,2023-07-27 17:56:00,u_1319,"Macon, GA",GA,310323,Girls Bottoms,S (6-7),1,25,11.14,0,25,0
ORD_20230727_2367,2023-07-27 17:56:00,u_1319,"Macon, GA",GA,310382,Girls Bottoms,L (12-14),1,31,16.0,10,21,1
ORD_20230727_2367,2023-07-27 17:56:00,u_1319,"Macon, GA",GA,310011,Girls Bottoms,L (12-14),1,28,12.38,0,28,0
ORD_20230727_4878,2023-07-27 16:29:00,u_129,"Atlanta, GA",GA,301529,Girls Tops,XS (4-5),1,23,10.23,0,23,0
ORD_20230727_9293,2023-07-27 14:55:00,u_440,"Atlanta, GA",GA,301188,Girls Bottoms,L (12-14),3,28,11.07,10,54,1
ORD_20230727_9293,2023-07-27 14:55:00,u_440,"Atlanta, GA",GA,302022,Girls Dresses,M (8-10),1,38,20.4,0,38,0
ORD_20230727_7010,2023-07-27 15:46:00,u_1422,"Macon, GA",GA,310689,Girls Dresses,M (8-10),1,34,16.88,0,34,0
ORD_20230727_7010,2023-07-27 15:46:00,u_1422,"Macon, GA",GA,310447,Girls Dresses,M (8-10),1,35,15.17,20,15,1
ORD_20230727_7010,2023-07-27 15:46:00,u_1422,"Macon, GA",GA,310126,Girls Dresses,S (6-7),1,36,17.54,0,36,0
ORD_20230728_1942,2023-07-28 20:45:00,u_561,"Savannah, GA",GA,313651,Girls Tops,M (8-10),1,24,11.23,15,9,1
ORD_20230728_5413,2023-07-28 11:57:00,u_567,"Savannah, GA",GA,313034,Girls Tops,M (8-10),1,22,9.79,15,7,1
ORD_20230728_4486,2023-07-28 08:27:00,u_1462,"Columbus, GA",GA,319035,Girls Tops,XS (4-5),3,19,8.27,20,-3,1
ORD_20230728_4660,2023-07-28 10:15:00,u_1215,"Augusta, GA",GA,309233,Girls Dresses,XS (4-5),1,37,20.25,10,27,1
ORD_20230728_4660,2023-07-28 10:15:00,u_1215,"Augusta, GA",GA,308243,Girls Tops,L (12-14),1,22,11.99,0,22,0
ORD_20230728_3390,2023-07-28 11:47:00,u_727,"Savannah, GA",GA,314467,Girls Dresses,XS (4-5),1,36,18.9,20,16,1
ORD_20230728_5659,2023-07-28 17:32:00,u_603,"Atlanta, GA",GA,301967,Girls Tops,XS (4-5),1,20,10.83,0,20,0
ORD_20230728_1287,2023-07-28 11:35:00,u_720,"Augusta, GA",GA,308113,Girls Dresses,M (8-10),3,39,20.03,15,72,1
ORD_20230728_1287,2023-07-28 11:35:00,u_720,"Augusta, GA",GA,308886,Girls Bottoms,L (12-14),2,27,11.49,0,54,0
ORD_20230728_3597,2023-07-28 12:31:00,u_183,"Atlanta, GA",GA,302086,Girls Bottoms,M (8-10),1,30,14.9,0,30,0
ORD_20230728_3597,2023-07-28 12:31:00,u_183,"Atlanta, GA",GA,301019,Girls Tops,S (6-7),1,23,10.43,0,23,0
ORD_20230728_3597,2023-07-28 12:31:00,u_183,"Atlanta, GA",GA,300554,Girls Bottoms,XS (4-5),3,28,13.4,20,24,1
ORD_20230728_1089,2023-07-28 08:14:00,u_690,"Savannah, GA",GA,313242,Girls Dresses,S (6-7),1,35,15.35,0,35,0
ORD_20230728_1089,2023-07-28 08:14:00,u_690,"Savannah, GA",GA,313195,Girls Dresses,XS (4-5),1,36,18.41,15,21,1
ORD_20230728_5670,2023-07-28 14:50:00,u_434,"Atlanta, GA",GA,301714,Girls Dresses,M (8-10),1,37,18.22,0,37,0
ORD_20230728_5670,2023-07-28 14:50:00,u_434,"Atlanta, GA",GA,302036,Girls Bottoms,L (12-14),3,25,13.23,20,15,1
ORD_20230728_5670,2023-07-28 14:50:00,u_434,"Atlanta, GA",GA,302169,Girls Bottoms,XS (4-5),1,27,12.44,0,27,0
ORD_20230728_7754,2023-07-28 20:35:00,u_1463,"Augusta, GA",GA,309702,Girls Bottoms,M (8-10),2,23,9.85,20,6,1
ORD_20230728_5072,2023-07-28 12:43:00,u_675,"Atlanta, GA",GA,301502,Girls Dresses,M (8-10),2,32,13.31,10,44,1
ORD_20230728_3227,2023-07-28 14:15:00,u_28,"Macon, GA",GA,310566,Girls Bottoms,XS (4-5),2,25,12.83,10,30,1
ORD_20230728_3227,2023-07-28 14:15:00,u_28,"Macon, GA",GA,310375,Girls Tops,XS (4-5),1,24,13.01,10,14,1
ORD_20230728_7761,2023-07-28 21:13:00,u_5,"Macon, GA",GA,310325,Girls Tops,XS (4-5),1,19,9.41,20,-1,1
ORD_20230728_7761,2023-07-28 21:13:00,u_5,"Macon, GA",GA,310094,Girls Dresses,M (8-10),1,33,14.36,10,23,1
ORD_20230728_9261,2023-07-28 12:31:00,u_521,"Macon, GA",GA,310790,Girls Bottoms,S (6-7),1,26,13.72,0,26,0
ORD_20230728_2856,2023-07-28 12:11:00,u_799,"Augusta, GA",GA,309527,Girls Dresses,M (8-10),1,36,19.48,0,36,0
ORD_20230728_2856,2023-07-28 12:11:00,u_799,"Augusta, GA",GA,308450,Girls Dresses,S (6-7),1,37,20.03,20,17,1
ORD_20230728_2554,2023-07-28 17:55:00,u_666,"Macon, GA",GA,310476,Girls Dresses,XS (4-5),1,33,15.0,20,13,1
ORD_20230728_2554,2023-07-28 17:55:00,u_666,"Macon, GA",GA,310986,Girls Bottoms,XS (4-5),2,30,13.49,0,60,0
ORD_20230728_6109,2023-07-28 11:31:00,u_1424,"Atlanta, GA",GA,301031,Girls Bottoms,S (6-7),1,28,13.67,0,28,0
ORD_20230728_8585,2023-07-28 10:18:00,u_1303,"Columbus, GA",GA,319945,Girls Tops,S (6-7),1,23,10.34,15,8,1
ORD_20230728_8585,2023-07-28 10:18:00,u_1303,"Columbus, GA",GA,319746,Girls Bottoms,M (8-10),1,28,11.94,0,28,0
ORD_20230728_6458,2023-07-28 20:28:00,u_1052,"Columbus, GA",GA,318857,Girls Dresses,XS (4-5),2,35,13.33,10,50,1
ORD_20230728_6458,2023-07-28 20:28:00,u_1052,"Columbus, GA",GA,318331,Girls Dresses,XS (4-5),2,33,11.91,20,26,1
ORD_20230728_6458,2023-07-28 20:28:00,u_1052,"Columbus, GA",GA,318320,Girls Tops,XS (4-5),1,27,12.27,20,7,1
ORD_20230728_6806,2023-07-28 08:09:00,u_498,"Macon, GA",GA,310117,Girls Dresses,M (8-10),1,37,16.52,0,37,0
ORD_20230728_6806,2023-07-28 08:09:00,u_498,"Macon, GA",GA,310173,Girls Bottoms,XS (4-5),1,28,12.4,20,8,1
ORD_20230728_6806,2023-07-28 08:09:00,u_498,"Macon, GA",GA,310255,Girls Bottoms,XS (4-5),1,31,13.49,0,31,0
ORD_20230728_5177,2023-07-28 11:17:00,u_306,"Savannah, GA",GA,314414,Girls Dresses,L (12-14),1,31,12.52,0,31,0
ORD_20230728_5177,2023-07-28 11:17:00,u_306,"Savannah, GA",GA,314449,Girls Bottoms,L (12-14),1,31,16.62,0,31,0
ORD_20230728_5177,2023-07-28 11:17:00,u_306,"Savannah, GA",GA,314890,Girls Bottoms,L (12-14),1,25,9.94,0,25,0
ORD_20230728_5571,2023-07-28 18:24:00,u_1122,"Atlanta, GA",GA,300780,Girls Tops,L (12-14),3,19,9.24,15,12,1
ORD_20230728_5571,2023-07-28 18:24:00,u_1122,"Atlanta, GA",GA,300329,Girls Dresses,M (8-10),2,35,12.47,0,70,0
ORD_20230728_8165,2023-07-28 11:42:00,u_352,"Macon, GA",GA,310798,Girls Dresses,XS (4-5),1,32,14.86,10,22,1
ORD_20230728_8165,2023-07-28 11:42:00,u_352,"Macon, GA",GA,310360,Girls Bottoms,M (8-10),2,27,10.06,10,34,1
ORD_20230728_8165,2023-07-28 11:42:00,u_352,"Macon, GA",GA,310616,Girls Bottoms,L (12-14),1,29,12.68,0,29,0
ORD_20230728_8021,2023-07-28 14:26:00,u_27,"Macon, GA",GA,310885,Girls Bottoms,XS (4-5),1,31,16.44,15,16,1
ORD_20230728_5296,2023-07-28 13:44:00,u_689,"Macon, GA",GA,310776,Girls Bottoms,L (12-14),1,24,11.35,0,24,0
ORD_20230728_3008,2023-07-28 12:53:00,u_530,"Columbus, GA",GA,318378,Girls Tops,L (12-14),1,21,10.61,0,21,0
ORD_20230728_2337,2023-07-28 21:11:00,u_322,"Atlanta, GA",GA,302304,Girls Tops,XS (4-5),2,19,10.27,15,8,1
ORD_20230729_9917,2023-07-29 11:51:00,u_693,"Macon, GA",GA,310442,Girls Bottoms,XS (4-5),2,31,16.33,0,62,0
ORD_20230729_9917,2023-07-29 11:51:00,u_693,"Macon, GA",GA,310937,Girls Bottoms,L (12-14),1,30,11.89,10,20,1
ORD_20230729_1926,2023-07-29 12:16:00,u_230,"Savannah, GA",GA,313591,Girls Bottoms,XS (4-5),1,31,16.32,0,31,0
ORD_20230729_1329,2023-07-29 17:06:00,u_1318,"Savannah, GA",GA,314990,Girls Bottoms,S (6-7),2,26,12.27,20,12,1
ORD_20230729_6242,2023-07-29 15:08:00,u_467,"Atlanta, GA",GA,300805,Girls Tops,XS (4-5),2,24,9.92,10,28,1
ORD_20230729_5025,2023-07-29 18:31:00,u_209,"Augusta, GA",GA,309223,Girls Tops,M (8-10),1,20,9.22,0,20,0
ORD_20230729_1444,2023-07-29 20:49:00,u_712,"Atlanta, GA",GA,302533,Girls Tops,XS (4-5),1,24,12.28,0,24,0
ORD_20230729_3840,2023-07-29 11:38:00,u_131,"Savannah, GA",GA,313817,Girls Tops,L (12-14),1,19,10.01,15,4,1
ORD_20230729_9291,2023-07-29 20:47:00,u_1090,"Macon, GA",GA,310015,Girls Tops,XS (4-5),1,26,13.54,0,26,0
ORD_20230729_2169,2023-07-29 12:13:00,u_1234,"Macon, GA",GA,310180,Girls Tops,XS (4-5),1,24,12.64,0,24,0
ORD_20230729_7104,2023-07-29 17:37:00,u_1025,"Savannah, GA",GA,313946,Girls Dresses,M (8-10),1,39,14.66,0,39,0
ORD_20230729_4335,2023-07-29 14:15:00,u_1087,"Macon, GA",GA,310962,Girls Tops,L (12-14),1,20,8.13,20,0,1
ORD_20230729_7803,2023-07-29 18:46:00,u_1363,"Columbus, GA",GA,318796,Girls Tops,S (6-7),1,24,9.17,0,24,0
ORD_20230729_8032,2023-07-29 14:08:00,u_672,"Savannah, GA",GA,314792,Girls Dresses,M (8-10),3,36,15.31,0,108,0
ORD_20230729_5841,2023-07-29 08:09:00,u_440,"Savannah, GA",GA,313901,Girls Bottoms,M (8-10),1,28,10.05,0,28,0
ORD_20230729_5841,2023-07-29 08:09:00,u_440,"Savannah, GA",GA,313997,Girls Tops,M (8-10),1,19,10.08,15,4,1
ORD_20230729_3099,2023-07-29 08:06:00,u_332,"Savannah, GA",GA,313711,Girls Bottoms,S (6-7),1,25,12.48,15,10,1
ORD_20230729_3099,2023-07-29 08:06:00,u_332,"Savannah, GA",GA,313666,Girls Tops,M (8-10),3,22,10.21,15,21,1
ORD_20230729_2328,2023-07-29 08:32:00,u_918,"Macon, GA",GA,310006,Girls Bottoms,M (8-10),3,24,12.54,0,72,0
ORD_20230729_2328,2023-07-29 08:32:00,u_918,"Macon, GA",GA,310675,Girls Tops,L (12-14),1,26,9.24,0,26,0
ORD_20230729_5405,2023-07-29 19:44:00,u_985,"Augusta, GA",GA,308369,Girls Dresses,XS (4-5),2,36,17.86,0,72,0
ORD_20230729_5405,2023-07-29 19:44:00,u_985,"Augusta, GA",GA,309532,Girls Bottoms,S (6-7),1,25,8.96,20,5,1
ORD_20230729_5405,2023-07-29 19:44:00,u_985,"Augusta, GA",GA,309474,Girls Bottoms,XS (4-5),1,30,16.32,0,30,0
ORD_20230729_1310,2023-07-29 20:30:00,u_405,"Savannah, GA",GA,314385,Girls Bottoms,L (12-14),2,28,15.35,10,36,1
ORD_20230729_7643,2023-07-29 19:38:00,u_279,"Savannah, GA",GA,314043,Girls Tops,S (6-7),1,24,9.99,20,4,1
ORD_20230729_1947,2023-07-29 21:00:00,u_944,"Atlanta, GA",GA,302580,Girls Bottoms,XS (4-5),1,30,11.92,20,10,1
ORD_20230729_6662,2023-07-29 15:02:00,u_1446,"Columbus, GA",GA,318738,Girls Bottoms,L (12-14),1,28,10.4,0,28,0
ORD_20230729_9644,2023-07-29 20:11:00,u_1266,"Augusta, GA",GA,308784,Girls Dresses,XS (4-5),2,32,13.81,0,64,0
ORD_20230729_9644,2023-07-29 20:11:00,u_1266,"Augusta, GA",GA,309145,Girls Bottoms,S (6-7),1,31,12.63,0,31,0
ORD_20230729_6544,2023-07-29 11:15:00,u_1159,"Columbus, GA",GA,318664,Girls Bottoms,XS (4-5),1,30,11.49,0,30,0
ORD_20230729_6544,2023-07-29 11:15:00,u_1159,"Columbus, GA",GA,318083,Girls Tops,XS (4-5),1,19,8.12,10,9,1
ORD_20230729_2415,2023-07-29 20:42:00,u_547,"Columbus, GA",GA,319021,Girls Bottoms,M (8-10),2,25,11.69,0,50,0
ORD_20230729_2415,2023-07-29 20:42:00,u_547,"Columbus, GA",GA,319287,Girls Tops,XS (4-5),1,24,12.68,15,9,1
ORD_20230729_4738,2023-07-29 08:26:00,u_581,"Macon, GA",GA,310570,Girls Bottoms,XS (4-5),1,27,11.71,20,7,1
ORD_20230729_2356,2023-07-29 13:53:00,u_240,"Augusta, GA",GA,308500,Girls Dresses,XS (4-5),2,37,19.18,0,74,0
ORD_20230729_2356,2023-07-29 13:53:00,u_240,"Augusta, GA",GA,309552,Girls Tops,S (6-7),1,25,9.23,20,5,1
ORD_20230729_1928,2023-07-29 10:13:00,u_840,"Savannah, GA",GA,313941,Girls Dresses,XS (4-5),1,39,19.23,15,24,1
ORD_20230729_5540,2023-07-29 12:17:00,u_608,"Atlanta, GA",GA,302156,Girls Tops,S (6-7),1,26,11.43,0,26,0
ORD_20230729_5540,2023-07-29 12:17:00,u_608,"Atlanta, GA",GA,300862,Girls Tops,M (8-10),1,25,9.71,15,10,1
ORD_20230729_5511,2023-07-29 21:53:00,u_1401,"Macon, GA",GA,310842,Girls Bottoms,XS (4-5),1,30,11.03,10,20,1
ORD_20230729_4275,2023-07-29 14:44:00,u_507,"Atlanta, GA",GA,301877,Girls Tops,M (8-10),2,24,11.53,15,18,1
ORD_20230729_3070,2023-07-29 21:36:00,u_428,"Columbus, GA",GA,319321,Girls Dresses,M (8-10),1,35,18.02,10,25,1
ORD_20230729_3070,2023-07-29 21:36:00,u_428,"Columbus, GA",GA,319081,Girls Dresses,S (6-7),3,35,15.86,20,45,1
ORD_20230729_2812,2023-07-29 15:27:00,u_833,"Savannah, GA",GA,313153,Girls Tops,XS (4-5),3,27,12.87,0,81,0
ORD_20230729_9676,2023-07-29 09:05:00,u_548,"Macon, GA",GA,310028,Girls Dresses,L (12-14),2,39,19.08,15,48,1
ORD_20230729_8058,2023-07-29 20:16:00,u_302,"Macon, GA",GA,310333,Girls Tops,XS (4-5),1,25,10.61,20,5,1
ORD_20230730_5030,2023-07-30 12:23:00,u_1055,"Savannah, GA",GA,313429,Girls Tops,L (12-14),1,23,12.32,20,3,1
ORD_20230730_5030,2023-07-30 12:23:00,u_1055,"Savannah, GA",GA,313383,Girls Dresses,M (8-10),1,35,18.19,0,35,0
ORD_20230730_5030,2023-07-30 12:23:00,u_1055,"Savannah, GA",GA,314015,Girls Bottoms,S (6-7),2,29,12.52,0,58,0
ORD_20230730_7082,2023-07-30 11:23:00,u_243,"Macon, GA",GA,310622,Girls Dresses,XS (4-5),3,33,16.13,0,99,0
ORD_20230730_9195,2023-07-30 14:49:00,u_204,"Columbus, GA",GA,318887,Girls Dresses,XS (4-5),1,35,17.14,0,35,0
ORD_20230730_1645,2023-07-30 10:04:00,u_417,"Savannah, GA",GA,313769,Girls Bottoms,XS (4-5),2,28,9.92,0,56,0
ORD_20230730_4743,2023-07-30 11:03:00,u_945,"Columbus, GA",GA,318154,Girls Dresses,L (12-14),1,34,13.6,20,14,1
ORD_20230730_9714,2023-07-30 20:55:00,u_485,"Macon, GA",GA,310162,Girls Tops,S (6-7),1,27,10.06,0,27,0
ORD_20230730_9714,2023-07-30 20:55:00,u_485,"Macon, GA",GA,310047,Girls Tops,S (6-7),1,21,10.21,0,21,0
ORD_20230730_2293,2023-07-30 11:03:00,u_210,"Macon, GA",GA,310872,Girls Dresses,XS (4-5),1,34,12.34,0,34,0
ORD_20230730_2293,2023-07-30 11:03:00,u_210,"Macon, GA",GA,310111,Girls Bottoms,XS (4-5),1,31,15.29,0,31,0
ORD_20230730_2293,2023-07-30 11:03:00,u_210,"Macon, GA",GA,310618,Girls Dresses,S (6-7),1,32,12.43,0,32,0
ORD_20230730_7164,2023-07-30 18:45:00,u_859,"Augusta, GA",GA,309595,Girls Tops,S (6-7),1,24,11.87,10,14,1
ORD_20230730_7227,2023-07-30 16:44:00,u_199,"Augusta, GA",GA,309932,Girls Bottoms,L (12-14),3,30,14.39,0,90,0
ORD_20230730_7227,2023-07-30 16:44:00,u_199,"Augusta, GA",GA,308067,Girls Bottoms,XS (4-5),1,31,13.18,0,31,0
ORD_20230730_9415,2023-07-30 19:14:00,u_68,"Columbus, GA",GA,319133,Girls Tops,M (8-10),1,23,10.21,0,23,0
ORD_20230730_4780,2023-07-30 08:51:00,u_59,"Augusta, GA",GA,308185,Girls Dresses,S (6-7),2,33,17.12,10,46,1
ORD_20230730_7037,2023-07-30 17:06:00,u_1139,"Macon, GA",GA,310339,Girls Tops,S (6-7),1,26,9.83,0,26,0
ORD_20230730_7037,2023-07-30 17:06:00,u_1139,"Macon, GA",GA,310764,Girls Tops,L (12-14),1,27,12.09,0,27,0
ORD_20230730_1105,2023-07-30 16:26:00,u_1260,"Augusta, GA",GA,308929,Girls Tops,S (6-7),1,21,10.21,20,1,1
ORD_20230730_9965,2023-07-30 20:48:00,u_1164,"Atlanta, GA",GA,300017,Girls Dresses,XS (4-5),1,35,17.73,10,25,1
ORD_20230730_9965,2023-07-30 20:48:00,u_1164,"Atlanta, GA",GA,302718,Girls Dresses,XS (4-5),3,38,14.49,10,84,1
ORD_20230730_3554,2023-07-30 20:47:00,u_843,"Columbus, GA",GA,319766,Girls Tops,XS (4-5),1,22,9.46,20,2,1
ORD_20230730_8601,2023-07-30 10:19:00,u_1254,"Atlanta, GA",GA,302011,Girls Dresses,M (8-10),1,34,18.17,0,34,0
ORD_20230730_8601,2023-07-30 10:19:00,u_1254,"Atlanta, GA",GA,300599,Girls Bottoms,S (6-7),1,31,15.25,0,31,0
ORD_20230730_8601,2023-07-30 10:19:00,u_1254,"Atlanta, GA",GA,301069,Girls Tops,S (6-7),1,26,9.45,20,6,1
ORD_20230730_4735,2023-07-30 16:58:00,u_777,"Augusta, GA",GA,308843,Girls Tops,XS (4-5),2,25,12.15,15,20,1
ORD_20230730_7894,2023-07-30 11:59:00,u_1187,"Savannah, GA",GA,313677,Girls Dresses,L (12-14),1,32,13.68,15,17,1
ORD_20230730_7999,2023-07-30 10:45:00,u_352,"Augusta, GA",GA,309908,Girls Bottoms,S (6-7),1,24,12.25,15,9,1
ORD_20230730_3773,2023-07-30 18:06:00,u_1161,"Columbus, GA",GA,319101,Girls Tops,XS (4-5),1,26,9.59,0,26,0
ORD_20230730_8913,2023-07-30 13:25:00,u_1010,"Savannah, GA",GA,314895,Girls Dresses,S (6-7),1,35,15.85,15,20,1
ORD_20230730_2577,2023-07-30 08:58:00,u_506,"Atlanta, GA",GA,301621,Girls Bottoms,M (8-10),1,29,14.09,0,29,0
ORD_20230730_6466,2023-07-30 08:43:00,u_479,"Macon, GA",GA,310936,Girls Dresses,L (12-14),1,38,14.6,0,38,0
ORD_20230730_5991,2023-07-30 08:20:00,u_767,"Columbus, GA",GA,318941,Girls Dresses,S (6-7),1,38,20.53,0,38,0
ORD_20230730_5991,2023-07-30 08:20:00,u_767,"Columbus, GA",GA,318723,Girls Dresses,M (8-10),1,38,16.33,10,28,1
ORD_20230730_3156,2023-07-30 20:37:00,u_59,"Augusta, GA",GA,309875,Girls Bottoms,S (6-7),1,24,11.28,10,14,1
ORD_20230730_2011,2023-07-30 11:17:00,u_1303,"Macon, GA",GA,310529,Girls Dresses,L (12-14),1,35,12.33,0,35,0
ORD_20230730_2011,2023-07-30 11:17:00,u_1303,"Macon, GA",GA,310789,Girls Dresses,S (6-7),1,34,14.29,10,24,1
ORD_20230730_8963,2023-07-30 12:07:00,u_671,"Savannah, GA",GA,313511,Girls Tops,S (6-7),1,19,8.06,0,19,0
ORD_20230730_8963,2023-07-30 12:07:00,u_671,"Savannah, GA",GA,314787,Girls Bottoms,S (6-7),1,29,15.73,0,29,0
ORD_20230730_3130,2023-07-30 14:21:00,u_459,"Savannah, GA",GA,314684,Girls Dresses,M (8-10),3,37,19.6,0,111,0
ORD_20230730_3130,2023-07-30 14:21:00,u_459,"Savannah, GA",GA,314355,Girls Dresses,XS (4-5),1,37,16.57,0,37,0
ORD_20230730_1151,2023-07-30 21:57:00,u_1331,"Augusta, GA",GA,308418,Girls Bottoms,XS (4-5),1,29,15.38,0,29,0
ORD_20230730_6889,2023-07-30 13:39:00,u_109,"Macon, GA",GA,310884,Girls Dresses,L (12-14),2,31,15.72,0,62,0
ORD_20230730_6889,2023-07-30 13:39:00,u_109,"Macon, GA",GA,310389,Girls Dresses,L (12-14),1,37,16.09,20,17,1
ORD_20230730_7013,2023-07-30 13:12:00,u_1015,"Savannah, GA",GA,313200,Girls Dresses,S (6-7),2,33,11.76,0,66,0
ORD_20230730_4532,2023-07-30 13:42:00,u_288,"Atlanta, GA",GA,302720,Girls Bottoms,L (12-14),1,24,9.59,0,24,0
ORD_20230730_4532,2023-07-30 13:42:00,u_288,"Atlanta, GA",GA,302036,Girls Tops,M (8-10),1,25,10.73,20,5,1
ORD_20230730_4532,2023-07-30 13:42:00,u_288,"Atlanta, GA",GA,301352,Girls Bottoms,S (6-7),1,24,11.08,0,24,0
ORD_20230730_7815,2023-07-30 15:43:00,u_1440,"Savannah, GA",GA,313583,Girls Tops,M (8-10),1,21,7.55,15,6,1
ORD_20230730_2878,2023-07-30 15:16:00,u_88,"Augusta, GA",GA,308443,Girls Dresses,L (12-14),1,34,14.04,0,34,0
ORD_20230730_2878,2023-07-30 15:16:00,u_88,"Augusta, GA",GA,309346,Girls Dresses,XS (4-5),1,34,12.77,0,34,0
ORD_20230730_2878,2023-07-30 15:16:00,u_88,"Augusta, GA",GA,309871,Girls Bottoms,M (8-10),1,30,12.39,0,30,0
ORD_20230731_3910,2023-07-31 19:55:00,u_490,"Augusta, GA",GA,309172,Girls Tops,M (8-10),1,24,8.81,20,4,1
ORD_20230731_4889,2023-07-31 19:30:00,u_843,"Atlanta, GA",GA,301399,Girls Dresses,L (12-14),3,32,13.52,0,96,0
ORD_20230731_4889,2023-07-31 19:30:00,u_843,"Atlanta, GA",GA,302015,Girls Bottoms,M (8-10),2,24,11.4,0,48,0
ORD_20230731_9957,2023-07-31 09:55:00,u_73,"Savannah, GA",GA,314887,Girls Bottoms,XS (4-5),1,27,10.86,15,12,1
ORD_20230731_4915,2023-07-31 16:54:00,u_754,"Macon, GA",GA,310853,Girls Bottoms,S (6-7),2,31,12.28,15,32,1
ORD_20230731_4915,2023-07-31 16:54:00,u_754,"Macon, GA",GA,310554,Girls Dresses,XS (4-5),2,34,14.94,20,28,1
ORD_20230731_8327,2023-07-31 13:25:00,u_880,"Savannah, GA",GA,314657,Girls Dresses,L (12-14),1,37,13.24,15,22,1
ORD_20230731_5940,2023-07-31 21:12:00,u_64,"Columbus, GA",GA,319060,Girls Bottoms,XS (4-5),2,28,12.57,20,16,1
ORD_20230731_8978,2023-07-31 14:00:00,u_1386,"Augusta, GA",GA,308393,Girls Bottoms,XS (4-5),2,28,10.34,0,56,0
ORD_20230731_8978,2023-07-31 14:00:00,u_1386,"Augusta, GA",GA,309219,Girls Bottoms,S (6-7),1,31,16.79,15,16,1
ORD_20230731_1312,2023-07-31 16:12:00,u_136,"Augusta, GA",GA,308215,Girls Tops,S (6-7),1,25,13.64,15,10,1
ORD_20230731_7434,2023-07-31 19:48:00,u_839,"Macon, GA",GA,310666,Girls Bottoms,M (8-10),1,26,9.95,0,26,0
ORD_20230731_2809,2023-07-31 08:07:00,u_1149,"Augusta, GA",GA,309121,Girls Dresses,L (12-14),1,39,15.71,0,39,0
ORD_20230731_2066,2023-07-31 11:43:00,u_54,"Atlanta, GA",GA,301532,Girls Dresses,M (8-10),3,35,13.02,0,105,0
ORD_20230731_2066,2023-07-31 11:43:00,u_54,"Atlanta, GA",GA,301552,Girls Bottoms,S (6-7),2,31,12.01,15,32,1
ORD_20230731_7065,2023-07-31 20:38:00,u_394,"Columbus, GA",GA,319185,Girls Tops,L (12-14),1,19,9.71,0,19,0
ORD_20230731_4392,2023-07-31 19:33:00,u_258,"Atlanta, GA",GA,301805,Girls Dresses,XS (4-5),1,32,16.35,20,12,1
ORD_20230731_7395,2023-07-31 09:47:00,u_1079,"Columbus, GA",GA,319414,Girls Dresses,M (8-10),1,33,13.42,20,13,1
ORD_20230731_5518,2023-07-31 13:53:00,u_1429,"Savannah, GA",GA,313611,Girls Bottoms,M (8-10),1,27,13.38,0,27,0
ORD_20230731_5518,2023-07-31 13:53:00,u_1429,"Savannah, GA",GA,313055,Girls Dresses,M (8-10),1,38,16.79,10,28,1
ORD_20230731_5790,2023-07-31 14:59:00,u_640,"Savannah, GA",GA,313847,Girls Tops,XS (4-5),1,19,7.51,0,19,0
ORD_20230731_3276,2023-07-31 08:27:00,u_233,"Macon, GA",GA,310265,Girls Dresses,M (8-10),2,36,17.24,10,52,1
ORD_20230731_3276,2023-07-31 08:27:00,u_233,"Macon, GA",GA,310912,Girls Bottoms,S (6-7),1,27,11.61,0,27,0
ORD_20230731_7474,2023-07-31 16:13:00,u_294,"Augusta, GA",GA,308296,Girls Dresses,S (6-7),1,36,18.29,0,36,0
ORD_20230731_1544,2023-07-31 13:00:00,u_612,"Savannah, GA",GA,314450,Girls Tops,XS (4-5),1,23,12.4,0,23,0
ORD_20230731_6486,2023-07-31 18:46:00,u_94,"Augusta, GA",GA,308591,Girls Dresses,S (6-7),1,39,17.12,15,24,1
ORD_20230731_6486,2023-07-31 18:46:00,u_94,"Augusta, GA",GA,308670,Girls Bottoms,M (8-10),3,24,10.21,0,72,0
ORD_20230731_2858,2023-07-31 08:16:00,u_131,"Columbus, GA",GA,319050,Girls Tops,S (6-7),2,19,8.37,20,-2,1
ORD_20230731_3238,2023-07-31 12:06:00,u_630,"Augusta, GA",GA,309193,Girls Bottoms,L (12-14),1,25,11.61,20,5,1
ORD_20230731_3238,2023-07-31 12:06:00,u_630,"Augusta, GA",GA,308847,Girls Bottoms,M (8-10),2,25,13.49,0,50,0
ORD_20230731_3238,2023-07-31 12:06:00,u_630,"Augusta, GA",GA,308944,Girls Dresses,S (6-7),1,31,15.83,15,16,1
ORD_20230731_3227,2023-07-31 19:16:00,u_86,"Atlanta, GA",GA,300475,Girls Dresses,XS (4-5),2,34,18.23,0,68,0
ORD_20230731_7138,2023-07-31 13:34:00,u_837,"Atlanta, GA",GA,302212,Girls Dresses,M (8-10),1,35,16.29,0,35,0
ORD_20230731_9909,2023-07-31 18:49:00,u_1427,"Macon, GA",GA,310603,Girls Bottoms,S (6-7),1,30,14.92,0,30,0
ORD_20230731_9909,2023-07-31 18:49:00,u_1427,"Macon, GA",GA,310813,Girls Tops,S (6-7),2,26,9.96,20,12,1
ORD_20230731_4673,2023-07-31 16:41:00,u_1041,"Savannah, GA",GA,313342,Girls Tops,L (12-14),1,27,10.54,10,17,1
