date,channel,campaign_name,campaign_id,dma_name,state,spend,impressions,clicks,video_views,video_25pct,video_50pct,video_75pct,video_completes,optimization_goal,age_target,audience_segment
2023-06-22,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,325.25,15459,529,6835,4880,4121,3076,2722,Traffic,18-24,Suburban Moms
2023-09-16,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,114.5,7923,114,3492,3065,1894,1560,1268,Traffic,13-17,Suburban Moms
2023-07-23,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,222.18,14952,180,6341,4413,3125,2578,1724,Traffic,13-17,Moms & Daughters
2023-03-10,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,334.8,16474,473,9584,7370,6042,3795,2971,Conversions,18-24,Moms & Daughters
2023-01-10,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,105.68,6972,169,2204,1809,1338,840,601,Video Views,25-34,Suburban Moms
2023-07-11,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,87.47,3590,53,1637,1011,717,610,387,Conversions,13-17,Moms & Daughters
2024-02-28,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,162.81,10448,284,5222,3192,2619,1782,1470,Conversions,18-24,Moms & Daughters
2023-09-01,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,179.15,7381,284,2313,1806,1114,907,699,Video Views,25-34,Teen Daughters
2023-05-23,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,277.01,11803,379,5981,4646,2871,2276,1406,Video Views,25-34,Moms & Daughters
2024-06-05,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,301.81,20506,343,11016,8033,6186,5236,4160,Traffic,13-17,Moms & Daughters
2024-03-08,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,272.6,11725,260,4859,3817,2532,1838,1546,Traffic,25-34,Teen Daughters
2023-12-11,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,353.48,23779,786,11113,9100,7613,6218,5603,Video Views,35-44,Moms & Daughters
2023-08-17,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,216.57,8874,237,2798,2375,1933,1667,1402,Conversions,18-24,Suburban Moms
2023-03-22,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,245.68,14329,406,5930,3610,3018,2234,1449,Video Views,35-44,Teen Daughters
2023-05-16,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,56.2,3600,63,1123,822,568,389,332,Video Views,35-44,Teen Daughters
2023-02-11,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,374.47,19597,248,8386,5369,3273,2405,1920,Video Views,25-34,Moms & Daughters
2024-05-13,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,160.83,7051,201,2904,1754,1331,1035,956,Traffic,18-24,Teen Daughters
2023-08-19,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,686.52,40416,1260,14699,11046,9749,7580,4646,Traffic,35-44,Teen Daughters
2023-02-07,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,323.97,21331,716,8051,6335,4380,2935,1844,Video Views,25-34,Suburban Moms
2023-11-24,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,569.79,31436,844,9847,6237,4143,3583,3121,Video Views,25-34,Suburban Moms
2023-05-03,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,173.31,7106,90,3476,2293,1687,1486,1340,Traffic,35-44,Moms & Daughters
2023-03-30,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,252.07,12851,491,7010,4896,3435,2429,1957,Conversions,25-34,Moms & Daughters
2023-09-29,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,228.41,13840,228,4235,3089,1893,1160,773,Video Views,18-24,Suburban Moms
2024-06-05,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,128.4,7551,136,4193,3160,2431,2104,1744,Video Views,13-17,Moms & Daughters
2023-05-20,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,331.74,18043,354,5561,4660,4058,3327,2313,Conversions,13-17,Suburban Moms
2024-06-15,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,135.9,8781,249,3026,1853,1440,1286,856,Traffic,13-17,Moms & Daughters
2024-04-18,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,272.05,11714,432,5103,3312,2952,2573,1791,Conversions,35-44,Moms & Daughters
2023-11-29,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,334.06,20946,468,10460,6890,5481,3573,3096,Conversions,18-24,Teen Daughters
2024-02-18,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,141.63,8894,258,3227,2368,1709,1300,1153,Video Views,35-44,Teen Daughters
2023-04-23,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,151.17,8189,255,2635,2177,1486,1190,835,Conversions,18-24,Suburban Moms
2023-02-19,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,297.76,13325,398,5483,3897,2797,2346,1981,Traffic,13-17,Teen Daughters
2024-01-11,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,180.63,7484,117,3459,3001,2438,2051,1407,Conversions,35-44,Moms & Daughters
2023-09-13,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,42.28,2236,45,1169,949,696,554,446,Conversions,35-44,Teen Daughters
2023-05-26,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,296.88,18165,558,8337,5083,3933,2818,1959,Traffic,25-34,Moms & Daughters
2023-01-14,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,132.45,6240,133,1906,1618,1150,713,645,Traffic,18-24,Teen Daughters
2023-03-18,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,70.48,2938,93,1090,810,508,413,377,Conversions,13-17,Moms & Daughters
2024-05-06,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,686.19,41381,1129,14039,10436,6742,4863,3331,Conversions,18-24,Moms & Daughters
2024-04-15,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,428.03,25392,449,9490,7311,4449,3043,2074,Traffic,25-34,Moms & Daughters
2023-02-23,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,79.38,4877,139,2133,1725,1438,1163,1028,Traffic,25-34,Teen Daughters
2023-12-03,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,780.71,36212,1415,13251,8865,7956,6336,4483,Conversions,35-44,Suburban Moms
2023-06-06,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,82.5,5154,108,2950,2016,1614,1126,734,Traffic,13-17,Teen Daughters
2023-10-15,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,58.03,3393,35,1929,1371,901,549,520,Conversions,13-17,Moms & Daughters
2024-05-25,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,130.44,8500,235,2573,2225,1933,1638,1285,Traffic,18-24,Suburban Moms
2024-06-02,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,87.45,3998,112,2023,1669,1422,965,781,Conversions,35-44,Moms & Daughters
2023-12-22,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,412.11,24300,933,7329,6097,4506,3539,2567,Conversions,18-24,Teen Daughters
2023-05-18,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,198.82,9095,263,4360,3640,2434,1919,1561,Conversions,35-44,Suburban Moms
2023-07-13,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,252.65,11335,191,6543,4464,3186,1951,1784,Video Views,13-17,Teen Daughters
2023-10-22,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,98.59,4428,133,2547,2265,1942,1284,1008,Conversions,18-24,Suburban Moms
2024-02-28,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,210.08,13452,216,6737,5090,4177,2976,1799,Traffic,18-24,Suburban Moms
2023-02-12,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,424.05,18326,542,8913,6053,4397,3670,2530,Traffic,35-44,Suburban Moms
2024-06-30,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,683.21,37915,820,20613,13305,11499,9137,7412,Video Views,13-17,Suburban Moms
2024-02-16,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,117.68,5455,125,1688,1301,1055,867,557,Conversions,25-34,Moms & Daughters
2023-08-30,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,240.51,16794,490,7451,6331,5264,4280,2743,Video Views,18-24,Suburban Moms
2024-05-14,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,149.97,7222,146,4096,3630,2296,1708,1220,Video Views,13-17,Suburban Moms
2024-04-10,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,568.18,25285,388,10484,7068,6024,5421,4749,Traffic,35-44,Moms & Daughters
2023-10-29,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,274.5,12674,262,4419,3969,2993,2574,1899,Video Views,18-24,Moms & Daughters
2023-01-09,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,88.97,5451,184,2150,1833,1131,1013,755,Traffic,18-24,Teen Daughters
2023-04-29,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,127.08,5916,226,3074,1956,1331,1190,797,Conversions,18-24,Moms & Daughters
2023-07-18,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,132.45,5665,122,1749,1321,1166,755,520,Video Views,18-24,Teen Daughters
2023-10-21,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,157.47,7295,111,3343,2050,1703,1141,857,Traffic,35-44,Moms & Daughters
2023-07-24,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,267.71,16971,256,9260,8090,6677,5370,3630,Traffic,35-44,Suburban Moms
2024-03-16,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,453.33,23896,827,11309,9211,7484,4663,4387,Conversions,25-34,Teen Daughters
2023-11-25,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,1363.55,78072,2166,24006,21337,13839,10023,8470,Traffic,13-17,Moms & Daughters
2024-04-23,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,148.56,10145,173,5834,3612,2302,1631,1314,Video Views,35-44,Teen Daughters
2023-07-22,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,558.29,22810,821,10582,7326,6166,4890,3993,Traffic,35-44,Suburban Moms
2023-05-23,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,248.68,11096,348,6404,4932,3750,2892,2625,Video Views,35-44,Suburban Moms
2024-01-17,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,78.24,3989,100,1636,1269,801,546,465,Conversions,25-34,Teen Daughters
2024-03-14,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,118.99,5992,85,2942,2444,1560,1112,831,Traffic,35-44,Suburban Moms
2023-01-09,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,164.49,8801,145,3154,2278,1753,1258,1153,Traffic,13-17,Suburban Moms
2024-04-29,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,219.92,12105,428,5103,4488,3602,2226,1430,Conversions,25-34,Moms & Daughters
2023-10-10,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,297.92,16079,192,8438,6931,4439,2996,2054,Conversions,25-34,Moms & Daughters
2023-10-26,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,159.35,6540,128,3161,2705,1876,1411,924,Video Views,25-34,Moms & Daughters
2023-10-19,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,237.36,15506,589,8331,6826,4825,3385,3095,Video Views,13-17,Moms & Daughters
2024-01-11,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,113.78,6286,213,2790,1709,1463,967,726,Video Views,18-24,Moms & Daughters
2023-03-19,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,112.52,5724,89,2738,2356,1761,1172,1036,Video Views,25-34,Teen Daughters
2023-06-20,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,265.27,13154,145,7575,4979,4106,2714,2415,Video Views,35-44,Moms & Daughters
2023-01-05,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,306.07,12245,448,4548,2938,2022,1326,1163,Traffic,13-17,Teen Daughters
2023-12-25,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,269.87,12229,180,5267,4067,2509,1569,1457,Video Views,35-44,Suburban Moms
2024-04-22,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,293.77,16463,268,6327,5359,4422,2693,1691,Traffic,25-34,Moms & Daughters
2024-03-03,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,302.4,16179,302,7795,5011,3587,2646,2405,Traffic,18-24,Moms & Daughters
2023-04-20,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,480.45,19719,613,10918,8477,7567,5488,4733,Video Views,18-24,Moms & Daughters
2023-10-14,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,180.39,9324,102,5114,3607,2889,2481,1539,Video Views,25-34,Teen Daughters
2023-06-14,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,240.25,13152,246,4702,3887,3272,2786,1679,Video Views,25-34,Teen Daughters
2023-02-15,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,389.88,19117,493,6836,6024,5254,3564,2951,Conversions,35-44,Moms & Daughters
2023-11-03,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,93.17,4629,81,1481,1296,1127,964,837,Video Views,25-34,Teen Daughters
2023-02-19,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,202.43,11778,159,6248,5528,3611,3031,2446,Traffic,13-17,Suburban Moms
2023-03-22,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,233.03,9808,336,5564,3780,2428,1599,1445,Video Views,35-44,Moms & Daughters
2023-05-25,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,230.34,15561,452,7091,5881,4091,3648,2795,Conversions,13-17,Suburban Moms
2024-05-19,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,631.88,30986,743,12574,8161,6745,4450,3964,Conversions,35-44,Suburban Moms
2024-01-11,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,645.13,35507,981,19653,12366,10492,6647,5032,Traffic,35-44,Moms & Daughters
2024-03-21,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,206.96,13591,213,5803,4791,3861,2432,1965,Conversions,35-44,Teen Daughters
2023-07-13,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,169.96,8614,174,3368,2826,1950,1391,876,Video Views,35-44,Suburban Moms
2023-08-06,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,136.3,7349,191,4310,3150,2186,1727,1379,Conversions,18-24,Suburban Moms
2023-02-07,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,36.78,2263,71,838,743,619,520,312,Video Views,13-17,Suburban Moms
2023-05-05,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,273.04,18476,449,8079,6853,4514,3334,2744,Traffic,13-17,Moms & Daughters
2023-02-13,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,151.8,6776,136,4022,2668,2105,1880,1581,Traffic,18-24,Suburban Moms
2023-06-23,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,175.65,8352,249,3487,2328,1825,1135,929,Conversions,25-34,Teen Daughters
2023-04-25,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,136.5,9006,103,3747,3104,2560,1647,1101,Conversions,13-17,Moms & Daughters
2024-03-30,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,476.84,21298,315,7469,5752,4870,3997,2938,Conversions,13-17,Moms & Daughters
2023-07-09,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,445.47,28975,584,9553,7422,5615,4781,3040,Traffic,25-34,Suburban Moms
2023-04-03,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,150.53,6021,165,3212,2720,2016,1245,762,Conversions,18-24,Suburban Moms
2024-02-17,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,333.09,14815,223,7793,5189,3974,2708,1866,Video Views,13-17,Moms & Daughters
2023-11-22,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,185.85,12261,167,4040,3594,2472,2121,1689,Conversions,25-34,Suburban Moms
2024-01-01,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,264.78,16798,357,8312,6964,5306,3502,2377,Conversions,35-44,Suburban Moms
2024-05-09,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,310.12,21183,520,7156,4692,3179,2770,2015,Video Views,13-17,Moms & Daughters
2024-04-05,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,263.62,18152,544,8668,6646,5059,4498,3240,Traffic,25-34,Suburban Moms
2023-02-02,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,85.83,3456,137,1264,1073,908,609,453,Traffic,13-17,Suburban Moms
2023-02-02,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,348.0,17820,250,10256,8497,5673,4642,2953,Conversions,13-17,Moms & Daughters
2023-02-16,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,370.27,17258,434,8820,6205,5348,4717,3032,Traffic,18-24,Moms & Daughters
2024-01-20,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,374.4,23336,311,11524,7111,5434,4690,3435,Conversions,35-44,Moms & Daughters
2023-02-10,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,312.9,17898,637,7876,6046,3661,3241,2587,Video Views,25-34,Moms & Daughters
2023-05-08,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,691.54,41225,1530,20821,15949,10410,9214,7548,Traffic,18-24,Moms & Daughters
2024-01-13,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,52.95,3228,121,1570,948,640,401,249,Video Views,35-44,Moms & Daughters
2023-07-12,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,411.0,24111,646,7407,5827,4284,3667,3041,Conversions,35-44,Suburban Moms
2023-10-05,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,159.3,9052,136,5138,3710,3225,2492,1539,Video Views,18-24,Suburban Moms
2024-01-25,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,498.41,32010,994,15823,14094,11224,9192,6344,Traffic,13-17,Teen Daughters
2023-09-06,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,791.28,32104,512,14189,9256,6244,5595,4555,Video Views,18-24,Teen Daughters
2023-09-21,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,340.54,17943,431,7496,5736,4264,3433,2389,Conversions,18-24,Suburban Moms
2024-01-12,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,84.9,4780,109,2200,1698,1039,822,579,Video Views,35-44,Moms & Daughters
2023-06-07,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,142.75,5878,184,2309,1945,1239,836,630,Conversions,18-24,Moms & Daughters
2024-04-11,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,275.97,17962,631,8309,6497,4716,3715,3253,Traffic,25-34,Suburban Moms
2023-03-21,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,121.59,7861,157,3755,3020,2475,1847,1189,Traffic,35-44,Teen Daughters
2023-01-19,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,243.05,15328,510,5809,3512,2216,1877,1392,Traffic,13-17,Teen Daughters
2023-11-07,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,86.53,4949,151,1576,973,605,492,358,Video Views,25-34,Suburban Moms
2024-04-07,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,237.87,14640,537,5383,4689,3444,2844,2492,Conversions,13-17,Teen Daughters
2023-04-01,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,100.1,4745,131,2623,2044,1594,1153,955,Video Views,13-17,Suburban Moms
2023-09-23,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,147.41,6500,80,2255,1704,1408,1012,678,Video Views,35-44,Suburban Moms
2023-04-12,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,678.96,28173,365,10575,7530,5623,3921,3643,Conversions,13-17,Teen Daughters
2024-01-19,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,202.96,8460,314,4823,3325,2128,1341,1201,Traffic,35-44,Suburban Moms
2023-10-01,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,260.11,13230,472,7200,4978,3700,2723,2488,Conversions,18-24,Suburban Moms
2024-06-23,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,412.62,23558,524,11500,7245,5183,4512,4247,Video Views,18-24,Teen Daughters
2023-04-14,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,137.8,8830,297,3669,2854,1916,1360,833,Traffic,13-17,Moms & Daughters
2023-01-23,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,154.97,8169,190,4491,3605,3007,2429,1961,Conversions,35-44,Teen Daughters
2024-05-30,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,114.53,7112,183,2730,2321,1458,1109,989,Video Views,13-17,Suburban Moms
2023-03-31,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,203.41,9272,247,4716,3515,3053,2739,2150,Conversions,25-34,Suburban Moms
2023-10-12,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,617.88,30096,314,12200,10731,8558,6459,4873,Traffic,25-34,Teen Daughters
2023-03-05,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,410.14,21094,800,10161,7862,6240,5155,3895,Conversions,35-44,Moms & Daughters
2024-03-07,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,169.51,9845,209,3014,2374,1642,1477,1351,Traffic,18-24,Suburban Moms
2023-05-31,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,200.09,9072,147,3086,2372,1771,1065,776,Conversions,35-44,Suburban Moms
2024-03-07,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,719.94,45721,882,19933,14497,10585,8344,7306,Video Views,35-44,Moms & Daughters
2023-02-23,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,134.19,8204,210,4853,4219,3729,2238,1604,Conversions,13-17,Teen Daughters
2023-10-03,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,317.39,18305,419,9809,6299,4242,3549,2478,Traffic,25-34,Teen Daughters
2023-06-06,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,482.83,20632,726,7888,6230,5187,4509,4165,Video Views,18-24,Moms & Daughters
2023-01-05,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,178.74,8668,222,3050,2718,2200,1705,1429,Traffic,13-17,Moms & Daughters
2024-02-07,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,388.93,19140,309,6227,4399,2765,2476,1747,Traffic,35-44,Moms & Daughters
2024-01-26,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,387.73,24227,647,9533,7170,5948,4091,2720,Video Views,13-17,Suburban Moms
2023-07-05,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,237.28,10384,387,5777,4483,3580,2524,2352,Video Views,18-24,Moms & Daughters
2023-04-17,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,38.23,1756,46,933,822,567,459,402,Video Views,25-34,Suburban Moms
2023-10-16,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,209.87,9208,256,2792,1928,1169,796,483,Conversions,35-44,Teen Daughters
2024-03-08,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,329.37,18539,517,7715,5247,3245,2778,1828,Traffic,35-44,Suburban Moms
2024-06-21,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,203.77,13718,289,5236,4059,3011,1991,1807,Conversions,18-24,Moms & Daughters
2023-04-11,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,285.16,12717,216,5284,3182,2621,2181,1588,Conversions,13-17,Teen Daughters
2023-12-27,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,354.03,19164,326,11435,9153,7616,5580,4833,Conversions,13-17,Suburban Moms
2023-01-11,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,106.9,5174,73,2829,1861,1623,1263,1003,Traffic,18-24,Suburban Moms
2023-07-06,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,171.93,9530,221,3126,1881,1464,1255,1020,Video Views,25-34,Suburban Moms
2023-09-15,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,251.95,16244,265,6377,4777,3939,2549,2335,Video Views,25-34,Teen Daughters
2023-05-20,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,207.63,10853,247,4355,2953,2189,1797,1309,Traffic,18-24,Suburban Moms
2024-05-14,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,338.17,22826,806,9699,5968,4394,3239,2371,Conversions,25-34,Suburban Moms
2023-05-31,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,235.28,11850,126,3752,3258,2461,1589,1455,Traffic,35-44,Suburban Moms
2024-02-21,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,160.01,8024,178,4024,3527,3089,2072,1708,Conversions,13-17,Suburban Moms
2023-09-30,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,79.13,5018,75,1971,1246,1020,673,579,Traffic,18-24,Moms & Daughters
2024-02-28,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,396.85,21840,410,9406,5831,5062,3524,3334,Video Views,35-44,Moms & Daughters
2023-09-15,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,407.22,24012,786,14111,12333,8460,5834,3676,Traffic,35-44,Moms & Daughters
2023-02-27,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,111.93,5543,183,2964,2426,2109,1578,1381,Traffic,13-17,Moms & Daughters
2023-09-02,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,384.4,20087,389,11111,7025,5526,4159,3841,Conversions,13-17,Suburban Moms
2024-02-13,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,94.56,6517,244,2713,1841,1651,1098,973,Video Views,18-24,Teen Daughters
2023-09-03,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,779.58,51415,1278,28636,25551,17535,10674,7205,Video Views,35-44,Teen Daughters
2024-05-11,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,281.67,13412,364,7198,6287,5251,4518,4114,Conversions,18-24,Moms & Daughters
2023-10-10,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,271.89,17803,478,9879,7830,6825,5716,4878,Conversions,35-44,Teen Daughters
2024-06-06,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,296.05,18733,421,6423,4160,3723,2459,2251,Traffic,18-24,Suburban Moms
2023-01-25,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,354.98,20596,551,6736,4274,3703,2972,2489,Conversions,35-44,Moms & Daughters
2023-04-06,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,203.9,10301,283,5444,4174,3118,1918,1478,Traffic,35-44,Moms & Daughters
